gene,cluster,p_val,avg_logFC,pct.1,pct.2,p_val_adj
SPATA6,1,0.13634190765939833,-0.014665859842283663,0.229,0.18,1
ELAC1,1,0.13637274821877057,0.04062785727135099,0.299,0.252,1
MED29,1,0.1365704312366536,-8.438812348247615e-4,0.329,0.267,1
ROGDI,1,0.13658727069051074,-0.07705308276247033,0.206,0.231,1
CLK1,1,0.13668099841912318,-0.0030149235087780224,0.495,0.41,1
CDK10,1,0.13676417069237554,0.001239226049814246,0.419,0.347,1
PEBP1,1,0.13679024851533553,-0.0623796620954844,0.907,0.885,1
CTSC,1,0.13681046438411806,-0.11480418585326037,0.156,0.184,1
XRCC1,1,0.13684221476332764,0.03791395422020599,0.372,0.306,1
POLRMT,1,0.13703804733125197,-0.05770009979119391,0.1,0.129,1
PRCP,1,0.1370926667689325,0.024371239193497596,0.326,0.274,1
DHTKD1,1,0.13712261918537313,0.004250608500424885,0.223,0.18,1
GTF2IRD2,1,0.13716196342982953,0.0010075289196620485,0.289,0.234,1
CKMT2-AS1,1,0.13731170632301232,-0.07390108362006687,0.169,0.198,1
C1orf50,1,0.13746032265716665,0.04037163926480275,0.379,0.32,1
ZNRD1ASP,1,0.13757846646803373,-0.04455286144394994,0.096,0.126,1
FGFRL1,1,0.13767020820106526,0.0023208854631345532,0.272,0.221,1
TUBGCP5,1,0.13769149859663832,0.026030178987408364,0.193,0.154,1
CCNC,1,0.1377044599690091,0.021501840914229964,0.561,0.464,1
CEP68,1,0.1377412289707057,0.033008695301394164,0.272,0.225,1
DDX3X,1,0.13790902715456116,0.002789702479485401,0.651,0.567,1
ARPC4,1,0.13811639685056157,0.006295361061862015,0.628,0.542,1
USP25,1,0.13821960057274307,0.005417666822411446,0.159,0.123,1
ARID4B,1,0.13833681129839984,0.029023906635845864,0.698,0.625,1
TSC22D4,1,0.13834258210790065,0.04069350467824573,0.661,0.58,1
SIKE1,1,0.13836364387834138,0.013037235572298467,0.379,0.309,1
RPAP2,1,0.1383991733934121,0.03042570375687531,0.379,0.325,1
FBXO44,1,0.13841722606001483,0.03311554846636093,0.15,0.117,1
MOB3A,1,0.1387073788018589,0.04116546120126695,0.183,0.144,1
RP9,1,0.1388437634644882,-0.08052519977105865,0.286,0.312,1
C14orf132,1,0.13890467256114541,-0.033127655547408916,0.11,0.14,1
ZNF830,1,0.1389175082842307,-0.06811167070371205,0.216,0.246,1
LAPTM4B,1,0.1389550007126507,-0.12552340340003976,0.645,0.621,1
KLHL14,1,0.13896766429958424,0.002412131550167243,0.15,0.113,1
FAM214B,1,0.1390525432571965,-0.005951932723507955,0.169,0.129,1
SEC11C,1,0.1390587181627315,-0.013893874607788792,0.525,0.434,1
CCNB2,1,0.13914790858714232,-0.053509257023602014,0.106,0.137,1
RPE,1,0.13945778406427026,0.01218895475534218,0.226,0.181,1
NDUFA7,1,0.13947070656465033,0.05322399356516849,0.714,0.677,1
MRGPRF,1,0.13960914104846295,-0.0126501568932188,0.455,0.36,1
DERL1,1,0.13964528144973565,0.04932100790338806,0.399,0.345,1
RPL5,1,0.13986161444357695,0.007899947579630417,1,1,1
ILK,1,0.13993311300449476,0.006577782953273381,0.618,0.532,1
DELE1,1,0.1402146498814836,0.016835717788717758,0.292,0.239,1
TECPR1,1,0.14025473611577743,-0.010317328709208484,0.146,0.109,1
TRAK2,1,0.14025614979744297,-0.011766237120376222,0.113,0.081,1
AKR1A1,1,0.1403596486878778,-0.06492042950002608,0.631,0.6,1
GCDH,1,0.14039692896802378,-0.034740863009667555,0.1,0.13,1
SNRNP40,1,0.14040603239300378,-0.09054397003711684,0.312,0.336,1
PNCK,1,0.14054740153310064,-0.11637271053014926,0.166,0.191,1
ACAT1,1,0.14075434863957467,-0.03078133641941644,0.259,0.203,1
ACVR1B,1,0.1408552354451694,-0.0032631809746259954,0.173,0.133,1
SLC25A14,1,0.1411800669585452,-0.0611600759305488,0.15,0.178,1
ARMCX5,1,0.14126556459391074,0.001872815232537045,0.203,0.159,1
DUSP28,1,0.14159560117731018,0.025759079201295776,0.196,0.155,1
NIT1,1,0.14164794032687467,0.021012013055964063,0.389,0.324,1
IFNGR1,1,0.1418039593578094,0.034003582820704925,0.189,0.15,1
WBP4,1,0.14192045547270132,-0.005291918687790498,0.498,0.424,1
SHOC2,1,0.14194206104080412,0.00701091110973967,0.472,0.394,1
PIK3R3,1,0.14199523748111517,-0.03838096888711172,0.093,0.123,1
MINDY3,1,0.14204041071412438,0.007208673142155231,0.206,0.161,1
DOHH,1,0.14224868116296543,0.01567824639430987,0.209,0.167,1
ZSWIM9,1,0.14234232494421833,0.021964275105156625,0.143,0.109,1
CES2,1,0.14236807749852748,0.010541508018296286,0.425,0.357,1
SNAPC3,1,0.1424128964067474,0.011749216030146892,0.405,0.34,1
RNF149,1,0.14257339385670315,-0.004259203364828795,0.282,0.226,1
NQO1,1,0.14268262844017338,-0.07236581057730519,0.133,0.161,1
DCLRE1C,1,0.14283531824283233,-0.08835190250704403,0.262,0.288,1
OGG1,1,0.14288578112119782,-0.0029163115395292594,0.319,0.26,1
WDR11,1,0.14290682777422103,-0.0049955662353050045,0.465,0.382,1
DOLPP1,1,0.14292506750483647,0.022609370618324937,0.136,0.103,1
ENDOD1,1,0.1429428784207848,-0.10185074207576647,0.146,0.174,1
IDS,1,0.14297951483011845,0.009012181824776533,0.402,0.335,1
RBPMS,1,0.14311848939450025,-0.0019160871413312908,0.704,0.607,1
COG5,1,0.14328163554319903,-0.0076706225783817195,0.123,0.091,1
DMAC1,1,0.14333385627182235,-0.08362161020989078,0.884,0.874,1
ARHGAP21,1,0.14351440547276062,0.01926250802468546,0.286,0.237,1
FBXO38,1,0.1435199784840697,0.015683260536514282,0.15,0.115,1
GDF11,1,0.14388335821718043,-0.07330575056491295,0.359,0.38,1
DPP9,1,0.14390108551062888,-0.002489702296622265,0.136,0.102,1
CUL5,1,0.14390852192112705,0.031979805201411304,0.505,0.434,1
COA5,1,0.14391707103308482,0.017761825619469485,0.605,0.528,1
UBE3D,1,0.14401431041616908,-0.00468578648622564,0.173,0.132,1
ZNF408,1,0.14409463979561352,-0.023518171554069114,0.083,0.113,1
MANEA-DT,1,0.14463389471725366,-0.019643773679347873,0.143,0.106,1
TAOK3,1,0.1447688167249024,0.03251270131332146,0.276,0.228,1
NOC4L,1,0.14494835014894786,-0.056972434308423456,0.146,0.178,1
SOCS7,1,0.14497849405067187,0.01386695685616686,0.176,0.136,1
XPR1,1,0.1449789274304459,-0.001958134349617141,0.216,0.172,1
HELQ,1,0.14504968015918174,0.01287332085298852,0.163,0.127,1
CALR,1,0.14506908809769403,0.05584422677155754,0.857,0.812,1
RALGAPB,1,0.1451647457443097,0.004338152757451946,0.249,0.199,1
KLHDC8B,1,0.1452354434007133,-0.06078502635797442,0.206,0.238,1
YEATS4,1,0.14535635350714102,-0.06160572404395692,0.329,0.358,1
MGST2,1,0.14537039903016433,0.020987978158537257,0.525,0.455,1
NPIPA1,1,0.14538697747100487,0.016277872084339146,0.153,0.118,1
ODR4,1,0.14544345590679644,0.01801498347879174,0.299,0.25,1
U2AF1,1,0.14549567753271375,-0.010612044891095296,0.179,0.137,1
SLC30A1,1,0.14550786543923083,-0.01836204529806383,0.153,0.115,1
NCOA5,1,0.1455868623275147,0.0036304793916878964,0.236,0.189,1
GSTM4,1,0.1456505973574851,0.008030402482753995,0.385,0.33,1
B3GAT2,1,0.1457826491189668,0.014565778573238902,0.243,0.199,1
RAB31,1,0.1459793377525403,0.006780273232456918,0.296,0.239,1
INSIG2,1,0.14601097750893774,0.0024808535725141523,0.369,0.306,1
ECHDC2,1,0.14602099150297235,-0.02987476523589705,0.561,0.461,1
SGMS1-AS1,1,0.1461396479616019,0.01881590172239256,0.13,0.098,1
RPL6,1,0.1461411463787498,-0.07199094037168718,1,0.996,1
SFSWAP,1,0.1462142250874244,0.004964385561166296,0.355,0.299,1
DLL3,1,0.14631905775815995,-0.004031709245161913,0.233,0.183,1
GFER,1,0.14643981308762447,0.031547862253207104,0.379,0.323,1
ALDOC,1,0.1465168424308156,0.03118961951441472,0.106,0.079,1
RPL22,1,0.14665959813364263,0.022405093603953485,0.997,0.995,1
MGAT4A,1,0.14675407832648799,0.020060688046509845,0.153,0.119,1
PPP1R9A,1,0.14678598425921083,0.04199523431514646,0.442,0.376,1
KCTD13,1,0.14686759738647126,-0.00240990559697446,0.209,0.165,1
TCF21,1,0.14694201712467758,-0.4473618057317692,0.797,0.598,1
HIP1R,1,0.14746224383438125,-0.04413295308404532,0.083,0.108,1
ITGB5,1,0.14758304476313433,0.011510822032598622,0.216,0.17,1
SF3A2,1,0.1476821596235826,0.007032265722028308,0.498,0.416,1
RYK,1,0.1480491151852221,0.030242687051860645,0.322,0.268,1
SNX6,1,0.1480663838298972,0.021538689880733597,0.684,0.621,1
SERPINH1,1,0.1480897899697793,0.017176440963560413,0.495,0.426,1
CCT8,1,0.1481420182593469,0.021545339558940113,0.787,0.682,1
THAP3,1,0.14815458806581042,0.030827636728828878,0.249,0.201,1
PRELID2,1,0.14822915956255134,-0.026256642688400583,0.246,0.195,1
MED20,1,0.14825596784533876,0.023342885673347927,0.173,0.136,1
NDUFB7,1,0.14857540062957555,0.03443938536712232,0.96,0.945,1
C22orf46,1,0.14863541668355185,-0.017822496850250114,0.176,0.135,1
MEN1,1,0.14863739527214015,0.017301481888812198,0.213,0.172,1
SH3GL1,1,0.14872231483128445,0.022138749243628797,0.302,0.246,1
TBCD,1,0.14876319395322213,0.02484458409164661,0.183,0.143,1
UBQLN4,1,0.1488971444589987,-0.024702104425973592,0.229,0.178,1
PCAT6,1,0.1489472369652466,0.022201964380092407,0.189,0.149,1
CNOT9,1,0.1490243912023662,0.025538108875453713,0.292,0.25,1
ACIN1,1,0.14909368310205096,0.0069647224615513315,0.505,0.42,1
RRP15,1,0.1491100120878037,0.01430663894568901,0.395,0.331,1
TUT7,1,0.149196138682086,0.009291319561107098,0.189,0.148,1
KIF21A,1,0.14926405357056358,-0.06528643933304885,0.156,0.186,1
UBE2A,1,0.14927408629578234,-0.009232058680343713,0.551,0.467,1
KPNA1,1,0.1493931935568651,-0.006111687906996982,0.282,0.226,1
CCDC71,1,0.14954926010214542,-0.0808487160691628,0.223,0.248,1
XKR8,1,0.14977457797165694,0.029189931234692226,0.189,0.153,1
PNPLA6,1,0.14979915785812586,0.019653362979596453,0.123,0.093,1
PIGQ,1,0.14982175499418793,0.012879587561947042,0.269,0.218,1
CENPB,1,0.14983144348418104,0.003933742341691998,0.196,0.154,1
TGFBR1,1,0.14983324617567415,-0.012714496386385665,0.226,0.18,1
MON1B,1,0.15000868645207102,-0.0121633872143794,0.219,0.174,1
SYS1,1,0.1500220409553067,-0.005834271892476595,0.322,0.263,1
FADS3,1,0.15014919972128776,0.02333691659767402,0.103,0.076,1
RBM23,1,0.15018149986513551,0.002981834392333904,0.668,0.591,1
MCAT,1,0.15041573407742317,-0.010594594943612673,0.312,0.254,1
WRN,1,0.15054126515782823,0.029997518154671637,0.189,0.152,1
ANXA5,1,0.15067535580578564,0.013344517944797851,0.578,0.499,1
DET1,1,0.15070758669285964,0.0017009841206941934,0.153,0.118,1
GTPBP1,1,0.1507281732675384,0.008674974531405338,0.236,0.189,1
YY1,1,0.15079444444520093,0.029550560635467127,0.661,0.609,1
PJA1,1,0.15088630778706544,0.012110868816176845,0.392,0.33,1
DHRSX,1,0.15090721084877842,-0.004335373953043398,0.362,0.3,1
ZNF83,1,0.15091678477602136,0.0111998111567565,0.455,0.387,1
PITPNA-AS1,1,0.15099303458846397,0.0026714780428780394,0.342,0.284,1
SMURF2,1,0.15100536710078044,0.0334031824350733,0.196,0.161,1
UGDH,1,0.15115223685100285,-0.08199909448700038,0.309,0.333,1
PPIB,1,0.15122598350981267,-0.06283633155434254,0.89,0.865,1
GCSH,1,0.1513166843302457,0.05369328267633122,0.827,0.763,1
OBSCN,1,0.15138704874286552,0.00487019409293242,0.13,0.097,1
CAPZB,1,0.15163263267814794,0.03997858952387645,0.801,0.735,1
ARRDC4,1,0.15165500622238373,0.008289791516014,0.219,0.176,1
SHF,1,0.15188019976842587,-0.012395988986853734,0.136,0.102,1
TATDN3,1,0.15199474247868666,-0.053574017650324296,0.133,0.161,1
RNF19A,1,0.15223388261813928,0.023008943861143438,0.349,0.291,1
ANGPT1,1,0.15228772356053347,-0.15249780207407737,0.256,0.268,1
BCL2L12,1,0.15228925170214822,-0.07709825300504472,0.296,0.32,1
PSMD1,1,0.15240780984831928,0.006672211081289514,0.498,0.43,1
NECAB3,1,0.15245777891366566,-0.014947707742982291,0.299,0.237,1
MT2A,1,0.15266007571190182,-0.3260812050867314,0.342,0.36,1
LINC00685,1,0.15284492534866542,-0.06833405628311007,0.432,0.442,1
MCM3,1,0.15288303125433175,-0.10193426224304852,0.216,0.239,1
MRPL17,1,0.1529281097055563,0.002699902722631764,0.522,0.437,1
GOLGA3,1,0.15297833351041912,-0.001998965299587846,0.236,0.188,1
KIAA1468,1,0.15305764061728083,0.009281055943112668,0.11,0.081,1
ORC2,1,0.1532379760922464,0.007174817854822713,0.136,0.104,1
ALG1,1,0.15329721430223275,-0.009397741383259633,0.106,0.076,1
C10orf88,1,0.15330057522067966,-0.010537275858496425,0.13,0.096,1
CSTF3,1,0.15348864134894272,-0.10388021610425752,0.525,0.519,1
UBE2J2,1,0.1534917231729755,0.029043741888288288,0.598,0.529,1
GTPBP8,1,0.1535423144383115,-0.029004561123320616,0.159,0.193,1
RNF114,1,0.1535870386995179,0.031450040627193365,0.578,0.506,1
HIVEP1,1,0.15369277744299403,0.016431613752078272,0.13,0.098,1
EMC9,1,0.15369826249215787,0.017864232081216125,0.256,0.211,1
PRRC2B,1,0.15373183307217134,0.057275543084865765,0.535,0.483,1
PTPRQ,1,0.15384069573489176,-0.0751154955674409,0.439,0.336,1
BMP2,1,0.15393715628628601,-0.07934108785490648,0.123,0.152,1
STK38,1,0.15436869900536382,-0.006684391219841934,0.206,0.164,1
TCF25,1,0.15452181326031716,0.01918236048834121,0.854,0.817,1
SULF2,1,0.1546500695309353,-0.08755520144393195,0.153,0.18,1
FLCN,1,0.1547639803169952,-0.014154036864738234,0.203,0.158,1
CKLF,1,0.15479465291759997,-0.08763127583299096,0.412,0.431,1
ASXL1,1,0.15480199917109502,-0.01612264998894003,0.272,0.22,1
TCF20,1,0.15491656973580847,-0.0015765947551517057,0.179,0.138,1
ERMARD,1,0.15500659819070545,-0.009261226536328881,0.153,0.115,1
LTN1,1,0.15501669737277568,0.02902529274492094,0.262,0.215,1
MAGI1,1,0.15520360591897475,-0.015224985347383979,0.256,0.203,1
DCTN1,1,0.15522235120189853,-0.0033013505193123516,0.379,0.311,1
DACH2,1,0.1552292707702812,-0.017481011603843077,0.159,0.121,1
PAIP1,1,0.15530528574224028,0.007026753054142687,0.718,0.635,1
BCKDHB,1,0.15567440303878652,0.004046985715449064,0.159,0.124,1
FGFR4,1,0.15576563728905893,-0.0826900474669515,0.196,0.223,1
MIS18A,1,0.15585411933827034,0.009865767647724843,0.279,0.228,1
TMED7,1,0.155868133874765,0.03685300402324054,0.532,0.471,1
PARP9,1,0.1560923288498304,-0.004362713857761671,0.103,0.074,1
GK5,1,0.1561285792434436,0.015179252458835002,0.223,0.182,1
ACOT9,1,0.1562141110581944,-0.06598756132533591,0.136,0.163,1
CYB561D1,1,0.15629939355402586,-0.007885892100328903,0.12,0.089,1
NDUFS6,1,0.1563030779743742,-0.05981605627060205,0.91,0.885,1
LRCH4,1,0.15632304594061122,0.0036176476193857388,0.286,0.229,1
ZNF790,1,0.1565001881007584,0.028932071516890062,0.189,0.153,1
SLC26A2,1,0.15653605841442877,-0.021621135746743125,0.282,0.228,1
DIDO1,1,0.1567079492970433,-0.02574969297712254,0.419,0.343,1
AGAP3,1,0.15687791096727793,-0.013155126181502497,0.183,0.142,1
CHUK,1,0.156956877381515,0.002295190160393215,0.113,0.084,1
STK40,1,0.1571123781098911,-0.0034800427616943075,0.289,0.238,1
AP4S1,1,0.15740453640457983,0.0020568882026839597,0.193,0.149,1
CDC7,1,0.15742225067931534,0.027441520046596724,0.159,0.125,1
TAS2R4,1,0.15774302662959683,-0.00871302706894786,0.113,0.083,1
EPHX1,1,0.15787671609650067,-0.0397572308627947,0.621,0.501,1
FAM193B,1,0.15790901883154265,0.02593436271601332,0.203,0.163,1
REPS1,1,0.15793595199773405,0.01054383765989736,0.239,0.193,1
RCHY1,1,0.15805620362884584,0.0023141855834020175,0.502,0.43,1
MRPL1,1,0.1583626520095403,-0.07638269088900979,0.365,0.385,1
MXI1,1,0.15839089882507165,0.010284364320658476,0.186,0.148,1
KIF27,1,0.1584348022357501,0.019083711119123076,0.15,0.117,1
HSD17B7,1,0.15845233790556817,0.021235299868545623,0.159,0.125,1
THAP4,1,0.1584835916764051,0.019626343785042577,0.282,0.235,1
MOCS3,1,0.15848501788350888,0.0010300308352982623,0.13,0.097,1
GANAB,1,0.15858516293894281,0.014767113883984384,0.495,0.428,1
TSPAN13,1,0.15858734678879102,0.017270523397818455,0.126,0.095,1
ZNF35,1,0.15858734678879102,-0.021033098616474462,0.083,0.11,1
SON,1,0.15860402487425726,0.03147822775337028,0.917,0.925,1
ACSF3,1,0.15865272231617714,0.0190268131019678,0.163,0.129,1
NSL1,1,0.1586714615851343,-0.058552957221291446,0.329,0.362,1
WARS,1,0.15891423238697516,-0.05532319620919507,0.11,0.137,1
TUBGCP2,1,0.15927327319583112,0.028087878187492088,0.568,0.488,1
NMRAL1,1,0.1593468422708964,0.053828876395440706,0.346,0.297,1
C20orf27,1,0.15941544243531883,-0.07991784243577227,0.272,0.295,1
EMC2,1,0.1594676908794332,-0.0014648838113088813,0.342,0.282,1
KLF16,1,0.1595663113138665,-0.05692503729617182,0.086,0.112,1
TMEM19,1,0.1596487662924414,-0.0011427824277995824,0.309,0.251,1
EDEM1,1,0.15968316498224613,0.01257703780278109,0.11,0.081,1
GRB7,1,0.15968649196034748,0.009080311087784225,0.103,0.075,1
DCP1A,1,0.15968664069016603,0.019537810058958077,0.326,0.273,1
GRN,1,0.1597533092088078,-0.1591275837212246,0.728,0.7,1
POP7,1,0.1597709246793325,0.031077763742268893,0.664,0.596,1
PODXL2,1,0.15980278886173835,-0.10013018183289674,0.219,0.246,1
RFXAP,1,0.1598164594861865,0.017072351892735038,0.233,0.189,1
STK33,1,0.16029445866663697,0.01229377948252651,0.163,0.129,1
SREK1IP1,1,0.1603061542374389,0.019117718953931218,0.538,0.471,1
ACADVL,1,0.16052223465854998,-0.1109376345924834,0.621,0.6,1
ZNF865,1,0.16054674631487006,6.863703521981096e-4,0.116,0.087,1
SMAD5,1,0.16057296700217374,-0.006249463000039146,0.508,0.433,1
TMEM116,1,0.16060992436846316,-0.010401822775890524,0.236,0.188,1
NUCKS1,1,0.16078326029387904,0.03483571008802189,0.887,0.87,1
THG1L,1,0.16088438191721194,-0.0010332889928629518,0.249,0.2,1
HOMER2,1,0.16100208264675323,0.009057727727514647,0.243,0.2,1
CHMP2B,1,0.16102074817477657,-0.0298959013447338,0.488,0.4,1
ADAMTS6,1,0.16102951159089274,0.007915892506753008,0.14,0.107,1
SEMA5A,1,0.16110624716115482,0.037387243987142424,0.15,0.118,1
INTS14,1,0.16133255740500724,-0.005092530802667805,0.226,0.181,1
DCAF1,1,0.16137423573439955,-0.0014000229863209285,0.113,0.084,1
DDX51,1,0.1613899248151087,-0.003970875398197876,0.126,0.095,1
ZNF691,1,0.1615075054209636,0.005865280542063145,0.126,0.095,1
REV1,1,0.161549898342047,-0.07828652886335213,0.289,0.314,1
USP36,1,0.16156659608451132,-7.379015465660416e-4,0.176,0.138,1
MSANTD3,1,0.1617883556893296,0.02573104060699047,0.216,0.176,1
RAB4B,1,0.16189725893783966,0.011928290580031323,0.159,0.124,1
ENY2,1,0.16192406293475306,-0.06539763864411818,0.844,0.826,1
PIAS3,1,0.16207724495595768,0.01620448694400925,0.166,0.131,1
ING5,1,0.16208390185725832,0.00935970153603187,0.173,0.136,1
MED12,1,0.16221356229135905,0.016601354179506242,0.173,0.138,1
MAP1LC3A,1,0.16225522804951623,0.016129974211881837,0.455,0.393,1
COX6B1,1,0.16240653578596853,-0.04269610947861002,0.987,0.979,1
AZI2,1,0.1624463182062938,0.03824795457327956,0.482,0.413,1
GFM2,1,0.1625344702500749,0.004498081187295222,0.156,0.123,1
YJU2,1,0.1625452612105051,5.566786464681894e-4,0.229,0.182,1
ARNT,1,0.16256728676118223,-0.019831438830191422,0.272,0.216,1
POLB,1,0.16256833618768288,1.3509306198476734e-4,0.146,0.112,1
BRD8,1,0.16265068498681196,-0.08973915423207696,0.342,0.365,1
CRNKL1,1,0.16266521837542966,-9.246044892201044e-4,0.189,0.149,1
RNF167,1,0.16280551657458084,0.014848236658996705,0.601,0.522,1
MAP2K1,1,0.16286834835930153,0.0013153922288808018,0.193,0.152,1
TMEM184B,1,0.16293220230607858,0.030289927760249163,0.292,0.251,1
MPLKIP,1,0.16298753368200916,-0.07658229221165325,0.698,0.695,1
RDH14,1,0.1630629235131201,0.03423048853026295,0.458,0.408,1
MSL3,1,0.16311194644854418,-0.06576529067520462,0.272,0.306,1
PPM1A,1,0.1632947282626834,0.0010015631213521337,0.445,0.367,1
ATP5MPL,1,0.16337299309969897,-0.040837407082292554,0.98,0.973,1
RTL10,1,0.1633889719847747,1.1441238498882678e-4,0.346,0.286,1
RTRAF,1,0.163389707064067,-0.08668109520139955,0.771,0.75,1
MYCBP2,1,0.16351390949792574,0.04038463570789497,0.478,0.425,1
NAPEPLD,1,0.16354370783657532,-0.10698786268793137,0.312,0.329,1
UQCC1,1,0.16385113172509225,-0.03133749713204059,0.276,0.216,1
EMP2,1,0.16399729960087742,0.014981382469597973,0.186,0.149,1
ZRANB3,1,0.16405340571005766,0.02114028324471475,0.106,0.08,1
CBWD3,1,0.16416538947163742,0.011455763540487857,0.143,0.11,1
SPHK1,1,0.16429760000192553,0.008266019323182341,0.123,0.093,1
GSPT1,1,0.16432172966639597,-0.014126619574079291,0.502,0.419,1
S100PBP,1,0.16443391994810588,0.008219943748414671,0.279,0.228,1
TBCK,1,0.164498149999493,0.006084324805881086,0.219,0.178,1
RHOBTB2,1,0.16463611752400864,0.0034100617318615495,0.143,0.108,1
PEX7,1,0.16469500623442276,0.008654589283148842,0.15,0.117,1
INTS2,1,0.16471921228893838,-0.006621356913244308,0.11,0.08,1
UBQLN1,1,0.16474249737059132,0.016617963170277028,0.432,0.365,1
PIGV,1,0.16493538847273995,0.019564222884897134,0.12,0.091,1
EEF1AKMT3,1,0.16503545908307127,-0.05103381849944653,0.076,0.101,1
BMPR2,1,0.16504418319155484,0.04292186653238261,0.465,0.407,1
HIBCH,1,0.16533555643009618,-0.05388257901641064,0.452,0.468,1
SMARCD2,1,0.16536267599213356,0.026508372926036056,0.206,0.166,1
GPALPP1,1,0.1653838547691576,0.0035480653971750042,0.342,0.285,1
DNAJC30,1,0.16541263535024198,0.013288867524519021,0.492,0.43,1
BLVRB,1,0.16555333173158227,-0.013491353648083959,0.485,0.421,1
PEX26,1,0.16559346460910265,0.015286197512881627,0.306,0.254,1
CNTN1,1,0.1657628760079659,0.02496682400780184,0.106,0.079,1
LINC01389,1,0.1658811277487171,-0.03767996453279587,0.143,0.106,1
ETV6,1,0.16595605071935116,0.013833497475567086,0.116,0.087,1
XPNPEP1,1,0.1659876893145417,0.012562512117288871,0.379,0.318,1
RANBP6,1,0.166028755344727,-0.004376035073926254,0.213,0.169,1
ASH1L,1,0.16604603668787812,0.024188260367041803,0.681,0.609,1
NEBL-AS1,1,0.16605733248714444,-0.009448730306158643,0.159,0.123,1
ZNF398,1,0.16612872602892328,0.013461765158423608,0.11,0.083,1
SLC30A5,1,0.16614323437900733,0.01813536894777945,0.402,0.336,1
CEP19,1,0.16624106165146235,0.008425615681768,0.153,0.118,1
WEE1,1,0.16631380240690377,-0.10406686464269727,0.252,0.272,1
RAC3,1,0.1663740322498908,0.028835229369841175,0.435,0.382,1
CDC26,1,0.16666487569223176,-0.06687443294034229,0.435,0.461,1
