gene,cluster,p_val,avg_logFC,pct.1,pct.2,p_val_adj
RNF165,0,2.6742607692479758e-11,-0.09597189446001707,0.002,0.133,4.956207483647274e-7
TLE1,0,2.6887402811651246e-11,-0.34963854459850985,0.096,0.533,4.983042363083326e-7
SAMD11,0,2.7163014447326423e-11,1.071894274414655,0.883,0.3,5.034121467523006e-7
PACSIN1,0,2.8224676204615508e-11,-0.06388774040148053,0.002,0.133,5.230879241001392e-7
ODF3B,0,2.978704573291671e-11,-0.059736394393769335,0.002,0.133,5.520433185681453e-7
SLC15A3,0,2.978704573291671e-11,-0.06306273973686934,0.002,0.133,5.520433185681453e-7
MLC1,0,2.978704573291671e-11,-0.07145692137299652,0.002,0.133,5.520433185681453e-7
MEOX1,0,2.978704573291671e-11,-0.0730859192985042,0.002,0.133,5.520433185681453e-7
PVT1,0,2.978704573291671e-11,-0.08345081518364748,0.002,0.133,5.520433185681453e-7
CCDC151,0,2.978704573291671e-11,-0.1019544580016513,0.002,0.133,5.520433185681453e-7
C17orf58,0,3.0206771484629736e-11,-0.4385222486045355,0.166,0.7,5.598220959246429e-7
TARID,0,3.661907539782306e-11,1.209441233853413,0.855,0.367,6.786613243478548e-7
SLC2A4RG,0,3.9497762263499166e-11,-0.18163707934152074,0.063,0.433,7.3201202802943e-7
COX5B,0,4.0454268402766695e-11,0.7140837056310636,0.984,1,7.497389563084752e-7
VANGL2,0,4.2896672393743975e-11,-0.0992930789983763,0.016,0.233,7.950040294732571e-7
ARHGAP10,0,4.3117310562518663e-11,-0.16161705589183284,0.03,0.3,7.990931166551584e-7
MEIS2,0,4.370637533513961e-11,-0.3110925462040882,0.079,0.467,8.100102540861424e-7
SLC16A1,0,4.4023011978296403e-11,-0.6229101845261898,0.175,0.667,8.158784809937673e-7
HK2,0,5.0387644251140497e-11,-0.09936408946257018,0.016,0.233,9.338342109063868e-7
CCDC34,0,5.424437055787665e-11,-0.2953396828049342,0.1,0.533,1.005310919549128e-6
CAPG,0,5.7310850825543596e-11,-0.20320715035968723,0.03,0.3,1.0621419983497995e-6
HMGN3,0,5.852547221730284e-11,0.7331673982230251,0.998,1,1.0846525766032735e-6
SH3PXD2A,0,6.230136234242049e-11,-0.16804826979073004,0.023,0.267,1.154631148292079e-6
SPHK1,0,6.409127416616516e-11,-0.14165131142106252,0.023,0.267,1.1878035841215388e-6
UCP2,0,6.799022047660895e-11,-0.21365743975110943,0.065,0.433,1.2600627560929936e-6
VAMP2,0,7.40034391956771e-11,0.8355718494013722,0.951,0.867,1.3715057386134837e-6
DZIP1,0,7.820690833244131e-11,-0.25700713452710183,0.068,0.433,1.4494086321251347e-6
MAFB,0,8.088593517225538e-11,0.8019590302801838,1,0.833,1.4990590365474088e-6
ENPEP,0,8.305882047257278e-11,1.216405890851779,0.808,0.333,1.5393291198181914e-6
MAGED2,0,8.378552806543766e-11,0.8784954819378689,0.953,0.9,1.552797191636756e-6
SIPA1L2,0,9.79195238180442e-11,-0.14987009160851167,0.047,0.367,1.814742534919813e-6
GPC2,0,1.0161536933515271e-10,-0.11585549825365919,0.012,0.2,1.8832376398883852e-6
ETV1,0,1.0910322389759e-10,-0.17901201928579663,0.012,0.2,2.0220100484940357e-6
PDLIM2,0,1.0954598529386222e-10,0.9367938564038103,0.956,0.767,2.0302157454511487e-6
AKR1C2,0,1.1054376270111088e-10,-0.11728531513387454,0.007,0.167,2.048707554139688e-6
TYRO3,0,1.1152933160334326e-10,0.8863318140996278,0.935,0.767,2.0669731026047607e-6
CIB2,0,1.2751566746451356e-10,-0.1492228047137261,0.04,0.333,2.3632478651198297e-6
STAC3,0,1.3597132386284646e-10,-0.07888072863002948,0.007,0.167,2.5199565451501334e-6
MND1,0,1.3597132386284646e-10,-0.16160199377393208,0.007,0.167,2.5199565451501334e-6
YPEL1,0,1.3723085717265697e-10,-0.1452049289663306,0.049,0.367,2.5432994759808516e-6
TMEM246,0,1.4767089394111242e-10,-0.11698407087027722,0.007,0.167,2.7367846774106365e-6
ART5,0,1.4767089394111242e-10,-0.14876045845606337,0.007,0.167,2.7367846774106365e-6
SLC12A5,0,1.5110554085436148e-10,-0.19481062764461915,0.068,0.433,2.8004389886538814e-6
C1orf21,0,1.5199009289866017e-10,-0.29717399461223376,0.182,0.733,2.816832391690869e-6
GSTA4,0,1.525526135082213e-10,0.9438935040231697,0.881,0.567,2.8272575861478654e-6
KCNN1,0,1.6035232374554784e-10,-0.06516232209080605,0.007,0.167,2.971809615976238e-6
KLK8,0,1.6035232374554784e-10,-0.12112222962582953,0.007,0.167,2.971809615976238e-6
CCDC80,0,1.6989310991037345e-10,-0.5161741554340813,0.245,0.8,3.148629005968951e-6
RPL10A,0,1.7732866646770755e-10,-0.2935993189700148,1,1,3.286432175646024e-6
HEYL,0,1.8819135903353903e-10,-0.1519818164405721,0.04,0.333,3.487750456968579e-6
OAF,0,1.8875763578570571e-10,-0.22219552107412371,0.019,0.233,3.498245264016484e-6
PLTP,0,1.909753420145487e-10,1.0886290844298936,0.825,0.467,3.539346013555631e-6
RND3,0,2.1514388774676648e-10,-0.22918285855817064,0.026,0.267,3.987261671610823e-6
GGH,0,2.2613572159954277e-10,-0.17222586675828536,0.019,0.233,4.190973328404326e-6
TSKU,0,2.2661179468918393e-10,-0.2676756518595135,0.063,0.4,4.199796390974646e-6
KCNG1,0,2.5267349948650855e-10,-0.16362044443060375,0.026,0.267,4.682797965983463e-6
UBA52,0,2.558208561783695e-10,-0.42245685413556755,0.991,1,4.741127927553722e-6
LRRC75B,0,2.62727875606878e-10,-0.12387576954660509,0.019,0.233,4.86913571862227e-6
BCAM,0,2.852932860390952e-10,0.9454003958624768,0.963,0.867,5.287340470162551e-6
IGF2,0,3.010855527881998e-10,-0.7772505468425479,0.166,0.6,5.580018549823707e-6
PSRC1,0,3.127962144591364e-10,-0.14571790634528486,0.026,0.267,5.797052242571175e-6
TUBB2A,0,3.220341022057219e-10,1.0914180025625195,0.764,0.2,5.968258016178645e-6
PON1,0,3.298864560037583e-10,-0.16734840716826413,0.026,0.267,6.113785689117653e-6
BEX4,0,3.719321908272389e-10,0.753215258528183,0.949,0.933,6.893019292601218e-6
NPHS1,0,4.4000392664181733e-10,0.9495842552113706,0.886,0.567,8.1545927724528e-6
RPS4X,0,4.816499627030241e-10,-0.48906737903495223,1,1,8.926418758775146e-6
ATP6V0B,0,5.447895069486307e-10,0.7980728247766712,0.949,0.833,1.0096583932278973e-5
WNT2B,0,5.77186178228068e-10,-0.37256678985983804,0.065,0.4,1.0696991441100784e-5
NR2F1,0,5.907840748736731e-10,-0.5374557702601548,0.171,0.633,1.0949001259633785e-5
TPM2,0,6.299627025351554e-10,-0.3683376525272173,0.121,0.567,1.1675098766084035e-5
BIRC5,0,6.383387473673414e-10,-0.40583667196410056,0.014,0.2,1.1830332004958938e-5
SRSF5,0,6.437879902842167e-10,0.6831653991224909,0.984,1,1.1931322823937388e-5
HNRNPA2B1,0,6.495026804479126e-10,0.6478237621957932,0.974,1,1.2037233176741165e-5
PDGFC,0,6.625104238800899e-10,-0.2228183235298355,0.035,0.3,1.2278305685769706e-5
CST3,0,6.651438899609674e-10,0.7871394543929144,0.944,0.933,1.2327111712646609e-5
SPATS2,0,6.834675585254427e-10,-0.3805680089602548,0.161,0.633,1.266670426215203e-5
SEMA3B,0,7.090099150701502e-10,0.979530707096582,0.813,0.5,1.3140080755995095e-5
MMD,0,7.170938974379496e-10,-0.1856454780457647,0.072,0.433,1.3289901201217519e-5
NSMF,0,7.380801174350925e-10,-0.14040237786815263,0.051,0.367,1.367883881642457e-5
TMEM106B,0,7.707537170762623e-10,0.9335851181719504,0.794,0.433,1.428437863857437e-5
RNASEH2A,0,7.831004726710291e-10,-0.21492750874081912,0.072,0.433,1.4513201060012182e-5
PITX2,0,8.283127843798979e-10,-0.15341476138068355,0.014,0.2,1.5351120832912648e-5
KLHL14,0,9.12928691677273e-10,-0.12815291908981485,0.014,0.2,1.69193074428549e-5
UBE2C,0,9.173470100773135e-10,-0.42972632602659133,0.021,0.233,1.7001192137762852e-5
KRT19,0,9.211346346428063e-10,-0.287407216640858,0.107,0.533,1.707138818383513e-5
C20orf27,0,9.345092075685269e-10,-0.19589161551424245,0.098,0.5,1.731925914386751e-5
MORF4L1,0,1.0180306758339842e-9,0.6464943360050788,0.981,0.967,1.886716251523123e-5
HOXD1,0,1.0775167902134647e-9,1.0931164045151072,0.762,0.233,1.996961867302614e-5
CD99,0,1.1393204705003617e-9,-0.5072728232381162,0.409,0.967,2.1115026279783204e-5
LRCH2,0,1.1444789266778118e-9,-0.08779369332959744,0.014,0.2,2.1210627948119886e-5
MAP1B,0,1.170280823835946e-9,-0.5203457384830615,0.166,0.633,2.168881450815159e-5
HAAO,0,1.1819173249452859e-9,-0.10092685653481025,0.014,0.2,2.1904473783210983e-5
DMKN,0,1.2069411782503768e-9,-0.1953262438602452,0.028,0.267,2.2368240856514234e-5
RIPOR1,0,1.2555331641086641e-9,1.015815109313909,0.769,0.333,2.326879613042587e-5
EEF1B2,0,1.294774850401793e-9,-0.6510108270291706,0.857,1,2.399606230249643e-5
EMP3,0,1.3500729189362332e-9,0.8293720266146135,0.888,0.667,2.502090140664521e-5
NUDT11,0,1.404623038651293e-9,-0.20613643372930085,0.037,0.3,2.6031878775324412e-5
NPM1,0,1.4773341190260685e-9,-0.5622636694258101,0.956,1,2.7379433227910126e-5
DEXI,0,1.5128094933377396e-9,-0.28442922627003453,0.168,0.667,2.803689834002833e-5
CD74,0,1.560999052194957e-9,-0.15904725262723443,0.021,0.233,2.892999543432914e-5
RPL36AL,0,1.6667176597252083e-9,0.5289604916952408,0.986,1,3.088927838768729e-5
CDH11,0,1.6695656771852326e-9,-0.2474327476354572,0.075,0.433,3.094206069527392e-5
SKP1,0,2.005248563659604e-9,0.6737908304271554,0.988,0.967,3.716327163030344e-5
ZFAS1,0,2.0809152223048144e-9,-0.7120996299666422,0.846,1,3.856560181497513e-5
ATP6V1G1,0,2.0861373079325586e-9,0.5019641051470842,0.995,1,3.866238272791411e-5
PLD3,0,2.270148969160851e-9,0.7734222285065783,0.909,0.833,4.2072670845458055e-5
SLC2A1,0,2.297983247124243e-9,-0.1690300799991666,0.037,0.3,4.25885235189536e-5
CHKB-DT,0,2.3201519634668787e-9,-0.06585062518436098,0.005,0.133,4.299937633893166e-5
ITGA4,0,2.3201519634668787e-9,-0.09764725561972477,0.005,0.133,4.299937633893166e-5
RIMS2,0,2.3201519634668787e-9,-0.09880148105336418,0.005,0.133,4.299937633893166e-5
NCAPG,0,2.3201519634668787e-9,-0.12921624601664605,0.005,0.133,4.299937633893166e-5
GSTO2,0,2.343188711376404e-9,-0.1674824798122067,0.077,0.433,4.342631638793889e-5
IFNGR2,0,2.420971701041487e-9,-0.39952688565389677,0.266,0.833,4.486786853540188e-5
ARL4C,0,2.425505477053276e-9,-0.05406742274078438,0.005,0.133,4.495189300622837e-5
B3GNT2,0,2.425505477053276e-9,-0.09946339500022212,0.005,0.133,4.495189300622837e-5
SERPING1,0,2.560904372386461e-9,-0.15678199829672723,0.047,0.333,4.746124073343828e-5
NOP53,0,2.5625123649376105e-9,-0.5951376843793796,0.771,1,4.749104165938874e-5
SIX4,0,2.5857979182278124e-9,-0.08335832060047949,0.009,0.167,4.792259281851605e-5
HACD4,0,2.65037412752542e-9,-0.03821326618527847,0.005,0.133,4.9119383705428604e-5
PPP1R13L,0,2.65037412752542e-9,-0.058123263971421396,0.005,0.133,4.9119383705428604e-5
ITPRIPL1,0,2.65037412752542e-9,-0.06411365835753445,0.005,0.133,4.9119383705428604e-5
ZNF385C,0,2.65037412752542e-9,-0.07192276632502802,0.005,0.133,4.9119383705428604e-5
CFAP300,0,2.65037412752542e-9,-0.10226781017780852,0.005,0.133,4.9119383705428604e-5
HES4,0,2.668502231981288e-9,-0.9842187685697057,0.638,0.933,4.9455351865309215e-5
ITGA8,0,2.681331207139192e-9,-0.08424114432399243,0.009,0.167,4.969311126191064e-5
AURKB,0,2.78029845249681e-9,-0.13432513895067977,0.009,0.167,5.1527271220123376e-5
DLL3,0,2.816724746396536e-9,-0.19874803965545298,0.077,0.433,5.2202359724967003e-5
RHOBTB3,0,2.8739881806732957e-9,-0.4050220814013248,0.238,0.767,5.326362295241819e-5
CD59,0,2.939323367478584e-9,0.7895665625949035,0.853,0.733,5.44744799694806e-5
HEPN1,0,2.9890181504660876e-9,-0.06761600531049142,0.009,0.167,5.5395473382588006e-5
PLA2R1,0,3.832917868978501e-9,1.0719053184760683,0.68,0.133,7.103546686577855e-5
PRDX6,0,4.057450737093422e-9,0.6534227579988046,0.977,0.967,7.519673451055239e-5
H2AFY2,0,4.2011327407845164e-9,-0.2972436678385169,0.189,0.7,7.785959308495944e-5
SLC25A6,0,4.2188199423360576e-9,-0.4463528646637469,0.988,1,7.818738999131416e-5
FAM69B,0,4.330999944439386e-9,-0.15303210396462888,0.04,0.3,8.026642197029514e-5
SPARC,0,4.3458432784097946e-9,0.750458895155119,0.97,0.967,8.054151347876873e-5
PRMT6,0,4.406128562227899e-9,0.9660174598494637,0.801,0.5,8.165878064376965e-5
COL6A1,0,4.9059209074200415e-9,-0.20816160802317246,0.103,0.5,9.092143217721562e-5
HTRA1,0,5.487194464520119e-9,1.0067243609576573,0.787,0.433,1.0169417501095136e-4
JAG1,0,5.611938573000954e-9,-0.3807699922378718,0.131,0.533,1.0400605757342668e-4
N4BP2L2,0,5.631968932226705e-9,0.6494388649867779,0.928,0.9,1.0437728022095752e-4
DKKL1,0,5.639899040806649e-9,-0.16113195384001244,0.023,0.233,1.0452424892326963e-4
CBX2,0,5.859169383204447e-9,-0.11615846540154694,0.016,0.2,1.0858798617892801e-4
RTN4,0,5.933551684576612e-9,0.8296267008230914,0.886,0.767,1.0996651337025834e-4
CENPN,0,6.035601410892439e-9,-0.20851469013459162,0.016,0.2,1.1185780094806957e-4
CD63,0,6.098977651983905e-9,0.8236549941171905,0.986,1,1.1303235282421772e-4
ROBO2,0,6.252142770160292e-9,0.8618031010383016,0.874,0.6,1.158709619593807e-4
TAF10,0,6.506043993285848e-9,-0.3109441748446712,0.196,0.7,1.2057651332756663e-4
PLK2,0,6.593662898425641e-9,-0.22722851615609055,0.023,0.233,1.222003544965224e-4
CPNE5,0,6.767181982310805e-9,-0.10234423408682916,0.023,0.233,1.2541618367816615e-4
FAM92A,0,7.131198912085125e-9,-0.2538798245682299,0.154,0.633,1.3216250943767362e-4
LEPROT,0,7.423238403935363e-9,0.7506856292795927,0.939,0.7,1.3757487734013406e-4
DDX17,0,7.561715183360852e-9,0.6491687635421928,0.951,0.967,1.4014126749322666e-4
CCNB1IP1,0,7.696501413068098e-9,-0.5830885943427233,0.322,0.767,1.4263926068839105e-4
CDKN2D,0,7.69727160577862e-9,-0.12631297399644592,0.04,0.3,1.4265353466989518e-4
DST,0,7.79439575203087e-9,1.0162835038477702,0.773,0.4,1.444535364723881e-4
PURPL,0,7.876913584130261e-9,-0.3134910056146575,0.072,0.4,1.4598283945468611e-4
PDZD7,0,7.905436552007021e-9,-0.11139007741202571,0.023,0.233,1.4651145561834613e-4
HIST3H2A,0,8.478010305256944e-9,0.9148101481077383,0.801,0.6,1.5712296498732696e-4
FSCN1,0,8.809811304565359e-9,-0.45307278443039833,0.229,0.733,1.632722329075098e-4
YBX1,0,9.276822031778031e-9,-0.42664708990392475,0.97,1,1.7192734271494225e-4
RPS26,0,9.398474971161415e-9,-0.34751739448536023,1,1,1.741819366405345e-4
TKT,0,1.0145358495978778e-8,-0.43088416741031005,0.327,0.9,1.8802392900597469e-4
S100A4,0,1.023384416359597e-8,1.2987982102959168,0.815,0.5,1.8966383388392411e-4
VCAN,0,1.0781359952393825e-8,-0.45671618497296285,0.105,0.467,1.9981094399771477e-4
VAMP8,0,1.2693097960940093e-8,0.8210719097261165,0.972,0.7,2.3524118451010275e-4
TMEM53,0,1.3710099103357326e-8,-0.18303196716142855,0.084,0.433,2.540892666825213e-4
CA10,0,1.4711631412539623e-8,0.9594481650962288,0.72,0.167,2.7265066496859683e-4
EFNB1,0,1.6264407381695297e-8,0.8147103559725182,0.911,0.9,3.014282620049589e-4
TMEM59,0,1.7187649876112454e-8,0.8120600398082347,0.86,0.7,3.185387151539921e-4
AK4,0,1.726394218105023e-8,-0.1440178285520019,0.026,0.233,3.1995264044140393e-4
IL1R1,0,1.7996116631415577e-8,-0.26454212712039393,0.112,0.5,3.335220295300249e-4
ISYNA1,0,1.870667714578792e-8,-0.33836277078728655,0.257,0.833,3.466908475428875e-4
HOMER3,0,1.983979299500314e-8,-0.19824328732538665,0.054,0.333,3.6769088357639315e-4
HOXA11-AS,0,2.0396574334825014e-8,-0.11643825461704653,0.012,0.167,3.78009712147312e-4
LTA4H,0,2.0442484031360506e-8,-0.28970597193072495,0.154,0.6,3.7886055655320425e-4
NUSAP1,0,2.1071374029314233e-8,-0.23678321702499913,0.012,0.167,3.905157748852807e-4
TRHDE,0,2.2486601553345015e-8,-0.10057537301907803,0.012,0.167,4.167441865881432e-4
CYYR1,0,2.2486601553345015e-8,-0.10440774137240719,0.012,0.167,4.167441865881432e-4
TCEAL5,0,2.3228393288440402e-08,-0.1137884445156413,0.012,0.167,4.3049181281466597e-4
FBLN2,0,2.3228393288440402e-08,-0.13631820948455853,0.012,0.167,4.3049181281466597e-4
FAHD2B,0,2.4147004232208946e-8,-0.12558745024318038,0.072,0.4,4.475164294355284e-4
CDC42SE1,0,2.4692619604321495e-8,-0.21695060305255986,0.112,0.5,4.576283191268903e-4
KDELC2,0,2.478389666403834e-8,-0.09270011962114466,0.012,0.167,4.5931995687462253e-4
BMP5,0,2.478389666403834e-8,-0.10024887460036293,0.012,0.167,4.5931995687462253e-4
MIAT,0,2.478389666403834e-8,-0.14757002081661344,0.012,0.167,4.5931995687462253e-4
CDIP1,0,2.5325284489161945e-8,-0.16005028898604842,0.107,0.5,4.693534974376383e-4
MXRA5,0,2.6440296166350828e-8,-0.07220993439058558,0.012,0.167,4.900180088509799e-4
CDK8,0,2.6710306695285764e-8,-0.16513455833655816,0.096,0.467,4.950221139837311e-4
EMP2,0,2.7466596721864663e-8,-0.12473174067230583,0.026,0.233,5.090384370463178e-4
DDIT4,0,2.798461953785097e-8,-0.39509884031046516,0.173,0.6,5.18638953894992e-4
FBN3,0,2.8203912162890756e-8,-0.08109696881062266,0.012,0.167,5.227031041148543e-4
CAV2,0,2.8221573279230832e-8,-0.21936365771737515,0.065,0.367,5.23030417583985e-4
MZT2B,0,2.977531799625131e-8,-0.7182692461478566,0.614,1,5.518259684245255e-4
FAU,0,2.9993770716532874e-8,-0.3227443988212455,0.993,1,5.558745526895038e-4
GAPDH,0,3.098755449815372e-8,-0.4696012814253039,1,1,5.742923475142829e-4
CNTNAP1,0,3.106513583481028e-8,-0.05003046562082617,0.012,0.167,5.75730162426539e-4
ZNF540,0,3.106513583481028e-8,-0.05508598026597858,0.012,0.167,5.75730162426539e-4
C1orf54,0,3.299670507551906e-8,-0.2649182727641921,0.079,0.4,6.115279351645947e-4
ADGRE5,0,3.400014016867084e-8,-0.09416228556004466,0.019,0.2,6.301245977459767e-4
IER5,0,3.5901411857263187e-8,-0.09498711190909957,0.019,0.2,6.653608659506587e-4
TBC1D31,0,3.790562647056168e-8,-0.09232588937465389,0.019,0.2,7.025049753789196e-4
CD2AP,0,3.850738950207742e-8,0.8464181839052363,0.727,0.267,7.136574496420009e-4
SCUBE3,0,3.8948008299323744e-8,-0.07454092375642152,0.019,0.2,7.218234378113669e-4
LYRM4,0,3.923115723911235e-8,-0.39403289755076615,0.262,0.767,7.270710371124692e-4
ENOX2,0,3.995224596781967e-8,-0.1454322856794253,0.075,0.4,7.404349745216019e-4
CCDC88C,0,4.001816429292473e-8,-0.09750284978339249,0.019,0.2,7.41656638840774e-4
TMED9,0,4.1036585809120886e-8,0.651678066998034,0.925,0.9,7.605310448004374e-4
RAB31,0,4.2966059849420824e-8,-0.17086058825299,0.1,0.467,7.962899871893161e-4
TMCO3,0,4.327452310515193e-8,0.8963099646485073,0.75,0.433,8.020067367077808e-4
LRIF1,0,4.3497061332164267e-8,-0.22391540305747568,0.152,0.6,8.061310376690004e-4
KCNAB3,0,4.459109578780762e-8,-0.07104790638148384,0.019,0.2,8.264067782354387e-4
DTNBP1,0,4.531090023518964e-8,-0.4931129075910059,0.196,0.633,8.397469140587696e-4
MIR4435-2HG,0,4.6581464041071054e-8,-0.1383148191151548,0.044,0.3,8.632942730731699e-4
RAB3A,0,4.869633537592612e-8,-0.11186292712390397,0.007,0.133,9.024891835220387e-4
ALPL,0,4.966889526202981e-8,-0.07896237771018728,0.019,0.2,9.205136358911985e-4
NECTIN2,0,5.032464097299688e-8,0.8223873275066114,0.815,0.6,9.326665711525511e-4
TEX30,0,5.230860652089433e-8,-0.25684740515667637,0.068,0.367,9.694354046517346e-4
CDCA7L,0,5.2450609508845556e-8,-0.1143599631613367,0.035,0.267,9.720671460274347e-4
IGLON5,0,5.251557910254121e-8,-0.09399614681033737,0.007,0.133,9.732712275073963e-4
ARMCX3,0,5.3071152685382944e-8,0.7413324471777943,0.846,0.7,9.835676727182022e-4
DERL1,0,5.373214759630768e-8,-0.47256775887542085,0.159,0.567,9.958178914023703e-4
ADAMTS9,0,5.443957620628286e-8,0.8861261881108542,0.664,0.2,0.0010089286658310401
RNF175,0,5.4532518583797925e-8,-0.05312180479027312,0.007,0.133,0.001010651166913527
PTPRE,0,5.4532518583797925e-8,-0.06993359620290479,0.007,0.133,0.001010651166913527
MN1,0,5.662444083532392e-8,-0.06351998827310346,0.007,0.133,0.0010494207620010583
SHROOM4,0,5.662444083532392e-8,-0.07277416622809234,0.007,0.133,0.0010494207620010583
ARHGAP11A,0,5.662444083532392e-8,-0.09981354724449475,0.007,0.133,0.0010494207620010583
FOXS1,0,5.879403562082536e-8,-0.062061935613065417,0.007,0.133,0.0010896298621607564
RMI2,0,5.879403562082536e-8,-0.13281869681299374,0.007,0.133,0.0010896298621607564
MT-CYB,0,5.95382680102627e-8,0.48635964951199595,1,1,0.0011034227210341987
ARHGAP6,0,6.104408543950892e-8,-0.05712200494404582,0.007,0.133,0.001131330035450419
TIAM1,0,6.104408543950892e-8,-0.10313782583705955,0.007,0.133,0.001131330035450419
RUNX2,0,6.337746858378219e-8,-0.055928080665231764,0.007,0.133,0.0011745746252632353
BTF3,0,6.49869114930946e-8,-0.37298300291461883,0.979,1,0.0012044024307015222
GPR161,0,6.579716229274247e-8,-0.05284604119639687,0.007,0.133,0.001219418808771396
PRSS8,0,6.579716229274247e-8,-0.0565303978743473,0.007,0.133,0.001219418808771396
LINC01315,0,6.579716229274247e-8,-0.06291466654128756,0.007,0.133,0.001219418808771396
MAML3,0,6.728333705086303e-8,-0.13792862000014527,0.056,0.333,0.0012469620855636446
TSC22D1,0,7.503383142020503e-8,0.7375283415278779,0.921,0.933,0.0013906019977106597
SRGAP1,0,7.683614741620222e-8,0.7978462500936332,0.895,0.733,0.0014240043200644758
VEGFA,0,7.722789994761966e-8,0.8312785676437706,0.848,0.667,0.0014312646697292352
CTSC,0,7.818224912533894e-8,-0.14579851128866755,0.028,0.233,0.0014489516230399065
ALCAM,0,7.861909218229324e-8,0.9143136680286801,0.654,0.2,0.0014570476354144406
SORL1,0,7.87263554631947e-8,-0.14821251094385418,0.056,0.333,0.0014590355457993875
EID1,0,8.241740624665797e-8,0.5348887963856734,0.967,1,0.0015274417899693122
NDRG2,0,8.707397255056424e-8,0.8157300397919589,0.769,0.433,0.001613741933279607
RBPMS,0,8.944807785140093e-8,0.8054186540631648,0.759,0.5,0.0016577412268200134
HDHD5,0,1.0734330536011118e-7,-0.1968385691723944,0.129,0.533,0.0019893934782389405
ARHGEF28,0,1.0846062975161343e-7,-0.11023438456914822,0.037,0.267,0.0020101008511866515
COX6A1,0,1.1246158910199557e-7,0.4860388067574617,0.977,1,0.002084250630827284
