Gene,Prop0,Mean0,Prop1,Mean1,Prop2,Mean2,Prop3,Mean3,Prop4,Mean4
LINC01786,0.004366812227074236,0.008739931931659551,0.013289036544850499,0.011069988553991786,0.011627906976744186,0.0019688545065018703,0.01694915254237288,0.012863079668009089,0,0
SCNN1D,0.05895196506550218,0.05959497751296326,0.059800664451827246,0.051444051840387105,0.05813953488372093,0.0426382654725909,0.059322033898305086,0.03323830151383841,0.039473684210526314,0.022744584231117845
ACAP3,0.15938864628820962,0.21737852734195517,0.21926910299003322,0.16660313850476788,0.22093023255813954,0.1387250803368073,0.22033898305084745,0.177553338929705,0.15789473684210525,0.08871299187807538
PUSL1,0.16593886462882096,0.2551639896415325,0.18604651162790697,0.18004747225318385,0.22674418604651161,0.136332721733376,0.211864406779661,0.12347033601386946,0.34210526315789475,0.21962495596942183
INTS11,0.35807860262008734,0.6008087489734422,0.43521594684385384,0.4583725902560934,0.4418604651162791,0.3699482588924875,0.4322033898305085,0.4393968612583264,0.47368421052631576,0.362754366185423
CPTP,0.21179039301310043,0.30667159904402114,0.3023255813953488,0.25921270029128846,0.2558139534883721,0.1445083036853387,0.22033898305084745,0.191642827721609,0.2894736842105263,0.16267060048500004
TAS1R3,0.006550218340611353,0.01014469337714508,0.006644518272425249,0.005460396718582144,0,0,0,0,0,0
DVL1,0.13973799126637554,0.1777299150952485,0.21926910299003322,0.18493819753555563,0.16279069767441862,0.1125043000888187,0.1694915254237288,0.10628881088174395,0.07894736842105263,0.03662455654508993
MXRA8,0.9716157205240175,8.119740701130372,0.9800664451827242,6.823186301403057,0.7674418604651163,1.5250298491706544,0.8135593220338984,1.9702256283312825,0.4342105263157895,0.5609847837003764
AURKAIP1,0.8034934497816594,2.662704541362892,0.9102990033222591,2.3581703780405694,0.9476744186046512,2.1163321263968484,0.923728813559322,2.53153153653666,0.9473684210526315,3.114863516335717
CCNL2,0.5938864628820961,1.4729894246596311,0.6411960132890365,0.976750601607898,0.5406976744186046,0.5672228606710651,0.576271186440678,0.7740171064993907,0.5657894736842105,0.6221507004400219
MRPL20,0.8034934497816594,2.4879851907059685,0.8272425249169435,1.7382612094507437,0.8604651162790697,1.6354549047564464,0.8389830508474576,1.5846280281895746,0.9078947368421053,1.8355582814868432
ANKRD65,0.18995633187772926,0.2605458157999249,0.17940199335548174,0.16728769539969326,0.12209302325581395,0.06808855543899274,0.09322033898305085,0.062321878286006244,0.09210526315789473,0.027474222117784344
LINC01770,0.013100436681222707,0.010512902174990122,0.0033222591362126247,7.218536277187173e-4,0,0,0.00847457627118644,0.00973306106717175,0,0
VWA1,0.3384279475982533,0.5765207385726648,0.31893687707641194,0.3283829417210696,0.12790697674418605,0.06796453225941554,0.211864406779661,0.2156836579244011,0.19736842105263158,0.09407885082613479
ATAD3C,0.034934497816593885,0.0539139877221732,0.07973421926910298,0.06285326381015884,0.03488372093023256,0.018231522678111782,0.03389830508474576,0.01833400287605088,0.02631578947368421,0.03408788325849651
ATAD3B,0.08296943231441048,0.10131206199906247,0.1362126245847176,0.11188624887637791,0.12790697674418605,0.056971447019482216,0.16101694915254236,0.12495343851584892,0.2236842105263158,0.1162145638831031
ATAD3A,0.12663755458515283,0.17545043746732752,0.19269102990033224,0.1540707151174749,0.29651162790697677,0.20048578163593372,0.211864406779661,0.19713460888674256,0.2631578947368421,0.15176422837983417
TMEM240,0.008733624454148471,0.013394376302998673,0.019933554817275746,0.009162582034368908,0.05813953488372093,0.02479088940602147,0.025423728813559324,0.012332188629319493,0.013157894736842105,0.002420065244959004
SSU72,0.6965065502183406,1.6885271992152928,0.7840531561461794,1.623452800460142,0.8081395348837209,1.4616571848757511,0.7711864406779662,1.4485013004849505,0.8947368421052632,1.8404656315265318
FNDC10,0.006550218340611353,0.006744444082491936,0.029900332225913623,0.006677213612492988,0.12209302325581395,0.08549324024285768,0.059322033898305086,0.02172633518521818,0.05263157894736842,0.02234133495600424
MIB2,0.2794759825327511,0.46643585849997615,0.3953488372093023,0.43051295756228436,0.36627906976744184,0.26991234865205505,0.3135593220338983,0.26754948532914224,0.3157894736842105,0.2228121043799511
MMP23B,0.3799126637554585,0.9129156638450088,0.36212624584717606,0.39602067673047314,0.4476744186046512,0.46841790341624423,0.17796610169491525,0.1551989031342414,0.18421052631578946,0.0909880980593772
CDK11B,0.19868995633187772,0.29512174424452664,0.2591362126245847,0.21539457895491745,0.3488372093023256,0.24644318181963043,0.3305084745762712,0.2689309695141279,0.42105263157894735,0.2821014182543095
SLC35E2B,0.2903930131004367,0.4618864503398605,0.45182724252491696,0.5158326606526529,0.5465116279069767,0.48126040307740764,0.3983050847457627,0.33330168274502514,0.40789473684210525,0.28009697619584295
CDK11A,0.16375545851528384,0.25564235175154104,0.18604651162790697,0.1583188978602783,0.20930232558139536,0.1455477397731362,0.2033898305084746,0.1753961826790596,0.3026315789473684,0.18585473806773106
SLC35E2A,0.04148471615720524,0.0496985280284818,0.06976744186046512,0.06018337574212988,0.12790697674418605,0.07063592791862557,0.059322033898305086,0.036617541890610235,0.07894736842105263,0.047845644661966905
NADK,0.15065502183406113,0.2053720013731054,0.29900332225913623,0.2887537556984722,0.29651162790697677,0.20595958517865898,0.19491525423728814,0.13347125982186986,0.35526315789473684,0.2484081476247782
GNB1,0.32532751091703055,0.5162388788217315,0.5448504983388704,0.6399288878088901,0.6627906976744186,0.8769139444937694,0.4661016949152542,0.5771745477429165,0.6447368421052632,0.6733505086312274
CALML6,0.002183406113537118,0.00409414234677877,0,0,0.011627906976744186,0.008059936252127087,0.00847457627118644,0.001991113263283314,0,0
TMEM52,0.03275109170305677,0.047791501772651845,0.053156146179401995,0.025436514983843823,0.06395348837209303,0.03237509016914156,0.03389830508474576,0.013520218350676818,0.013157894736842105,0.0012445866702776275
CFAP74,0.006550218340611353,0.008234894835509918,0.03322259136212625,0.02201545043463,0.046511627906976744,0.028772869372760357,0.059322033898305086,0.047846354537100136,0.02631578947368421,0.012094668913901034
GABRD,0,0,0.0033222591362126247,9.316225389676746e-4,0.005813953488372093,0.0016463593725921993,0.00847457627118644,0.004327516862169454,0,0
PRKCZ,0.10043668122270742,0.11981304473615018,0.12624584717607973,0.08960273455621513,0.2441860465116279,0.13527565089511256,0.13559322033898305,0.08972091563819878,0.18421052631578946,0.09584269246512522
PRKCZ-AS1,0.004366812227074236,0.0038268374283680897,0.016611295681063124,0.005000833238757685,0.029069767441860465,0.007182040047991418,0.025423728813559324,0.00880933432415276,0,0
FAAP20,0.5720524017467249,1.220757269906943,0.7541528239202658,1.437986751380947,0.8023255813953488,1.3892486138489542,0.7966101694915254,1.4979957481152923,0.8552631578947368,1.47375080322831
SKI,0.15938864628820962,0.22222860207880904,0.2857142857142857,0.19921940671552119,0.3023255813953488,0.20264943549917894,0.22033898305084745,0.12725442397220704,0.27631578947368424,0.17279302094742455
MORN1,0.07423580786026202,0.09214119076733797,0.10631229235880399,0.09540947149835856,0.12209302325581395,0.05537184904036747,0.1016949152542373,0.07266570723799072,0.09210526315789473,0.0553502315596134
RER1,0.4890829694323144,0.9777046809135024,0.574750830564784,0.722626386085994,0.5406976744186046,0.578737782320051,0.5508474576271186,0.5936300561282456,0.6447368421052632,0.7477658156543376
PEX10,0.3034934497816594,0.4626791417730095,0.47840531561461797,0.5323481474614004,0.5290697674418605,0.42809399137439325,0.4491525423728814,0.3811909046038703,0.4605263157894737,0.25882267058121855
PLCH2,0,0,0,0,0,0,0.00847457627118644,0.005301912081573099,0,0
PANK4,0.08296943231441048,0.13533101673120868,0.07308970099667775,0.04866856406873266,0.0872093023255814,0.036924845557375595,0.06779661016949153,0.05219782136461735,0.11842105263157894,0.052992064254714755
HES5,0,0,0.006644518272425249,0.0023343243958768287,0,0,0,0,0.02631578947368421,0.008595365852870981
TNFRSF14-AS1,0.002183406113537118,0.001661269203026035,0.006644518272425249,0.010340109656805483,0.005813953488372093,0.0019189231924127315,0,0,0.039473684210526314,0.02112087513973372
TNFRSF14,0.008733624454148471,0.010926079136462763,0.04983388704318937,0.05926988988169615,0.023255813953488372,0.017171596531725154,0,0,0.10526315789473684,0.07076576832416352
FAM213B,0.14192139737991266,0.204385626960789,0.2591362126245847,0.22886127954211163,0.32558139534883723,0.23287207289581716,0.3474576271186441,0.3072191895190011,0.42105263157894735,0.28637339189109695
MMEL1,0.004366812227074236,0.0036978358165844372,0.009966777408637873,0.004636482966581294,0,0,0.00847457627118644,0.001836788822919598,0,0
TTC34,0.0611353711790393,0.07766028334589364,0.14285714285714285,0.09698937880719674,0.0872093023255814,0.04084638860459928,0.059322033898305086,0.037774045147504494,0.06578947368421052,0.028224996616916725
LINC00982,0.004366812227074236,0.004228179515665025,0,0,0.03488372093023256,0.016393734000245075,0.00847457627118644,0.0013588891461719006,0.09210526315789473,0.056732113573333826
PRDM16,0.021834061135371178,0.019374756381394593,0.026578073089700997,0.022773349512786187,0.08139534883720931,0.032681933749270475,0.01694915254237288,0.00894006575730394,0.09210526315789473,0.026005653864424928
ARHGEF16,0.10043668122270742,0.16730305160273226,0.08970099667774087,0.0731206443267131,0.029069767441860465,0.01449170554703634,0.11016949152542373,0.08607025063118845,0.2236842105263158,0.13926276248545771
MEGF6,0.019650655021834062,0.025589873014890723,0.08305647840531562,0.09703126500347686,0.029069767441860465,0.01245755700913979,0.05084745762711865,0.026853531499616303,0.06578947368421052,0.020293689313070795
TPRG1L,0.07641921397379912,0.08751810263693377,0.11295681063122924,0.0883929208779916,0.13372093023255813,0.08387838903967851,0.15254237288135594,0.08360371698911423,0.21052631578947367,0.1260123148943248
WRAP73,0.10043668122270742,0.1203209057425252,0.17275747508305647,0.12381994357912118,0.11627906976744186,0.05931518669413923,0.11016949152542373,0.07437025072210418,0.2631578947368421,0.15929559522449546
TP73,0.002183406113537118,0.001801192966125324,0.0033222591362126247,3.641191061269193e-4,0.011627906976744186,0.0025221021211720915,0.01694915254237288,0.006172936166231959,0.02631578947368421,0.0039431989035930695
TP73-AS1,0.14410480349344978,0.19062169288943112,0.25249169435215946,0.1850323710531843,0.27906976744186046,0.19806402182435434,0.22033898305084745,0.14974655498967437,0.23684210526315788,0.14641230879150655
SMIM1,0.48034934497816595,1.0079290002352097,0.584717607973422,0.8072829248947491,0.32558139534883723,0.26626456184580016,0.6864406779661016,1.1945782117404016,0.42105263157894735,0.7588111886024651
LRRC47,0.3296943231441048,0.537486935658173,0.42857142857142855,0.4447812891710215,0.3372093023255814,0.2798208501296993,0.3983050847457627,0.36461443957205036,0.35526315789473684,0.2576383618479675
CEP104,0.30131004366812225,0.45675741458749014,0.38205980066445183,0.40662635427914484,0.3430232558139535,0.24930754036980934,0.2542372881355932,0.20158588475192465,0.3026315789473684,0.15566636741860435
DFFB,0.03056768558951965,0.050546853678018845,0.026578073089700997,0.014816048966239836,0.08139534883720931,0.05591180613606831,0.03389830508474576,0.019857077057020864,0.02631578947368421,0.006188388582996688
C1orf174,0.24017467248908297,0.35165569879316133,0.34219269102990035,0.3090320225055114,0.5,0.3889322514651132,0.3305084745762712,0.2780103366588745,0.35526315789473684,0.2145386374278385
LINC01134,0.008733624454148471,0.007222476720167608,0.023255813953488372,0.008876011832784015,0.01744186046511628,0.005538791559277025,0.01694915254237288,0.01354874595483107,0,0
AJAP1,0,0,0,0,0,0,0,0,0,0
NPHP4,0.043668122270742356,0.05453775528994286,0.08305647840531562,0.07432911590810105,0.0755813953488372,0.04837463860070709,0.059322033898305086,0.04962145706177878,0.05263157894736842,0.033729175745294784
KCNAB2,0.013100436681222707,0.01752223454753129,0.019933554817275746,0.012000056163630793,0.040697674418604654,0.028054562027137284,0.05084745762711865,0.02610802468980716,0.15789473684210525,0.1730229039549995
CHD5,0,0,0.0033222591362126247,0.001875816800978276,0,0,0,0,0,0
RPL22,0.9912663755458515,11.925667925824404,0.9966777408637874,15.96605681956535,1,22.174912730572256,1,19.15988650944232,1,17.228713923204996
RNF207,0.004366812227074236,0.0036245049194667377,0.029900332225913623,0.022359757426723657,0,0,0.00847457627118644,0.0024682033700848816,0.039473684210526314,0.02118569607753833
ICMT,0.20305676855895197,0.2942572783540512,0.3488372093023256,0.3475685298782228,0.31976744186046513,0.21730869384001736,0.2542372881355932,0.23603548703249946,0.34210526315789475,0.2315406386672278
LINC00337,0.004366812227074236,0.003246016717782135,0.0033222591362126247,7.917492758067311e-4,0,0,0.00847457627118644,0.002760268474752928,0.039473684210526314,0.023935275856770778
GPR153,0.17903930131004367,0.3173720981569319,0.14285714285714285,0.13119034229592758,0.10465116279069768,0.07984966589797826,0.0423728813559322,0.03893376171885146,0.11842105263157894,0.03924096502311081
ACOT7,0.2183406113537118,0.3256586415487033,0.12956810631229235,0.07396865097620693,0.26744186046511625,0.16810515961756115,0.211864406779661,0.15096169869609372,0.34210526315789475,0.23120808098247755
HES2,0.002183406113537118,5.874740659573583e-4,0.009966777408637873,0.005873304064820762,0.011627906976744186,0.003330803718759745,0.025423728813559324,0.012068092755479714,0.05263157894736842,0.019207300152092464
ESPN,0,0,0.006644518272425249,0.005798137440897192,0.03488372093023256,0.019368285569657424,0.01694915254237288,0.012459451037128552,0.09210526315789473,0.06531321038027553
TNFRSF25,0.008733624454148471,0.012466059462319644,0.05647840531561462,0.035724726254926065,0.06395348837209303,0.04112491314258516,0.03389830508474576,0.024941505017706776,0.013157894736842105,0.014616634899846817
PLEKHG5,0.015283842794759825,0.013871369896823844,0.0664451827242525,0.04842323947004887,0.0872093023255814,0.04734952682571155,0.059322033898305086,0.025151697344565706,0.06578947368421052,0.03445785851375519
NOL9,0.1091703056768559,0.1581221509455927,0.21262458471760798,0.15742659711328993,0.3023255813953488,0.19790026345144002,0.2033898305084746,0.14806703797206217,0.25,0.1426230918821449
TAS1R1,0,0,0,0,0,0,0,0,0,0
ZBTB48,0.06768558951965066,0.07064601877357524,0.13953488372093023,0.10389576691322676,0.16279069767441862,0.12855921185766858,0.16101694915254236,0.12168347269704677,0.14473684210526316,0.1082655870542133
KLHL21,0.0611353711790393,0.08185430012736448,0.09966777408637874,0.07434881058110668,0.0872093023255814,0.03964254605383341,0.11864406779661017,0.07779153031233343,0.10526315789473684,0.0375954988538952
PHF13,0.12663755458515283,0.17166972588493257,0.23920265780730898,0.19233432147553486,0.19767441860465115,0.12965026099592555,0.1440677966101695,0.07383327855856046,0.21052631578947367,0.1157019842817473
THAP3,0.14847161572052403,0.2066755391226802,0.24916943521594684,0.24483389132881128,0.313953488372093,0.2220051188873122,0.2288135593220339,0.21167528063786514,0.2236842105263158,0.1682153072085718
DNAJC11,0.08733624454148471,0.11019517925707738,0.1893687707641196,0.12844342081203167,0.18604651162790697,0.12463452667511965,0.1694915254237288,0.17621308581942613,0.2631578947368421,0.18112457359124073
CAMTA1-DT,0.013100436681222707,0.008849127595235066,0.023255813953488372,0.008874818361219013,0.011627906976744186,0.00428500840403448,0.01694915254237288,0.013368864569733805,0.013157894736842105,0.005913129038667133
CAMTA1,0.6877729257641921,1.843598311162496,0.8106312292358804,2.0853445851350387,0.9127906976744186,2.1918519839506043,0.8389830508474576,1.8000435852086036,0.9210526315789473,2.2092918203847027
VAMP3,0.48253275109170307,0.9162037206813307,0.6478405315614618,0.839233763473769,0.5813953488372093,0.5600183389762324,0.5084745762711864,0.6870675607474249,0.6842105263157895,0.6824778462461709
PER3,0.07641921397379912,0.10992033538048933,0.09302325581395349,0.07024588222873779,0.06395348837209303,0.02897208884742693,0.06779661016949153,0.03664835382094034,0.10526315789473684,0.06493205196534726
UTS2,0,0,0,0,0,0,0,0,0.013157894736842105,0.009905069810932027
TNFRSF9,0.002183406113537118,0.0026239708130478523,0,0,0,0,0,0,0,0
PARK7,0.9454148471615721,4.5364174004022,0.9368770764119602,3.9396814426719797,0.9825581395348837,3.732675427072611,0.9661016949152542,3.855138817293684,0.9868421052631579,3.838655602602704
ERRFI1,0.12663755458515283,0.16541722891725133,0.2159468438538206,0.2073160484968141,0.2441860465116279,0.15251612930604194,0.16101694915254236,0.12460984322180706,0.10526315789473684,0.06479092783094559
SLC45A1,0.034934497816593885,0.04854788212526628,0.08305647840531562,0.06231840556456395,0.01744186046511628,0.021193001558610366,0.0423728813559322,0.0496736373905911,0.013157894736842105,0.004406233586779889
RERE,0.6528384279475983,1.551575572545048,0.6777408637873754,1.124180396609005,0.7558139534883721,0.9584894737680832,0.7372881355932204,1.083592382681848,0.6447368421052632,0.6546196170838294
ENO1,0.6069868995633187,1.4323478727174825,0.6976744186046512,1.5260717860867978,0.8604651162790697,3.007346736421177,0.9322033898305084,2.997603819968615,0.9868421052631579,4.84713414527715
ENO1-AS1,0.019650655021834062,0.019147310277652145,0.046511627906976744,0.02423455546665985,0.06395348837209303,0.0351956784512894,0.05084745762711865,0.04291069681082735,0.07894736842105263,0.06366826183738966
SLC2A5,0,0,0,0,0.005813953488372093,0.0030077358967263803,0,0,0,0
GPR157,0.010917030567685589,0.011496662820590019,0.026578073089700997,0.008135562675590385,0.029069767441860465,0.013527572606328007,0.01694915254237288,0.007757750335499914,0.05263157894736842,0.02885775850528364
MIR34AHG,0,0,0.026578073089700997,0.013556015394300201,0.03488372093023256,0.013315108473728205,0.025423728813559324,0.013032002987360802,0.013157894736842105,0.002420065244959004
LINC01759,0.006550218340611353,0.003633882303620331,0.029900332225913623,0.010359268380131603,0.046511627906976744,0.015769386769039887,0.0423728813559322,0.01584129129866623,0.05263157894736842,0.023677728381520356
H6PD,0.2336244541484716,0.34147570082345463,0.3521594684385382,0.37482249033376325,0.31976744186046513,0.2044748856242515,0.2457627118644068,0.20283546173066308,0.25,0.118434544010785
SPSB1,0.06768558951965066,0.08834495854201481,0.1362126245847176,0.10734581795603595,0.09302325581395349,0.05872784461737657,0.15254237288135594,0.13042462160495386,0.10526315789473684,0.05350391544504492
SLC25A33,0.09170305676855896,0.10846050077886889,0.24916943521594684,0.17320368279431225,0.3430232558139535,0.25313897593634377,0.2966101694915254,0.21826470878670845,0.5131578947368421,0.3363594473958995
TMEM201,0.03711790393013101,0.04061107839761452,0.05647840531561462,0.032329222541910015,0.08139534883720931,0.038603119652967796,0.0847457627118644,0.05503589853437317,0.17105263157894737,0.0804228041473202
PIK3CD,0,0,0.006644518272425249,0.0066360293018469015,0.005813953488372093,0.0010391894986991426,0.01694915254237288,0.0038088415728574822,0.10526315789473684,0.042119272277910874
PIK3CD-AS2,0.034934497816593885,0.02996261537805984,0.15614617940199335,0.10967946334648523,0.2441860465116279,0.13420214447529932,0.2033898305084746,0.17147481170323062,0.2236842105263158,0.14677248925144265
CLSTN1,0.44759825327510916,0.8279325544434591,0.5614617940199336,0.756127549361704,0.4186046511627907,0.38950845703458287,0.423728813559322,0.42742356835647105,0.5,0.504158997332825
CTNNBIP1,0.6441048034934498,1.6025864119053752,0.5016611295681063,0.590610514539733,0.6046511627906976,0.5341478888663377,0.4661016949152542,0.44256781528089123,0.618421052631579,0.6611675262913937
LZIC,0.20087336244541484,0.27128118558303643,0.32558139534883723,0.2598773226917642,0.43023255813953487,0.35064760106171733,0.3305084745762712,0.27095433763109816,0.4342105263157895,0.27121468142359045
NMNAT1,0.0982532751091703,0.13842517044335398,0.14285714285714285,0.11761511145903063,0.19767441860465115,0.12203251985099813,0.1694915254237288,0.1431363138934036,0.18421052631578946,0.12744328244262265
RBP7,0.002183406113537118,0.00363598020572376,0.019933554817275746,0.007858093793185602,0.029069767441860465,0.019329486138544263,0.00847457627118644,0.0017838208872582386,0.039473684210526314,0.02102076596549893
UBE4B,0.16375545851528384,0.208153237050173,0.2558139534883721,0.2401150404209136,0.3546511627906977,0.24305023203799456,0.211864406779661,0.1626734296569461,0.23684210526315788,0.1883837267388014
KIF1B,0.22489082969432314,0.32890113924225073,0.3787375415282392,0.34709934131783077,0.4418604651162791,0.31692293205954325,0.3813559322033898,0.34485524566216896,0.42105263157894735,0.33538075903558073
PGD,0.4585152838427948,0.8559351973853592,0.5548172757475083,0.6982221226550105,0.6511627906976745,0.7411724952207536,0.4745762711864407,0.4529339346378816,0.6578947368421053,0.6914649535961632
CENPS-CORT,0.004366812227074236,0.005926929479543629,0.013289036544850499,0.00812628193386756,0.03488372093023256,0.015588245807945385,0.025423728813559324,0.017382960170129934,0.013157894736842105,0.002439674176634362
CENPS,0.1703056768558952,0.2070397792404922,0.34551495016611294,0.3071543913158443,0.3313953488372093,0.2291370362991873,0.3474576271186441,0.33010752408231453,0.32894736842105265,0.20455802581618932
CORT,0,0,0.006644518272425249,0.0023728226287308444,0.005813953488372093,0.0013342099982495163,0,0,0,0
DFFA,0.27510917030567683,0.3800879292861732,0.4418604651162791,0.4591648981564677,0.5290697674418605,0.47454649717325065,0.4576271186440678,0.47287403103313447,0.5657894736842105,0.5030336743820084
PEX14,0.11135371179039301,0.15031849416921506,0.21926910299003322,0.2049746631850008,0.19186046511627908,0.139312343465884,0.1694915254237288,0.15298497749559462,0.23684210526315788,0.12294612763253338
CASZ1,0.1812227074235808,0.23975709687791183,0.16279069767441862,0.14227841193899243,0.03488372093023256,0.02406256493861254,0.025423728813559324,0.009788135314879829,0.05263157894736842,0.03281099947053928
C1orf127,0,0,0,0,0,0,0,0,0,0
TARDBP,0.4344978165938865,0.764643278827262,0.5980066445182725,0.808337956606613,0.5523255813953488,0.5617264970708651,0.6016949152542372,0.6555172089574687,0.5131578947368421,0.46715539490259284
MASP2,0,0,0,0,0,0,0,0,0.013157894736842105,0.006100090281336164
SRM,0.11353711790393013,0.12352736427176414,0.21926910299003322,0.1628803750779864,0.3023255813953488,0.20748141959917052,0.19491525423728814,0.15006836872139567,0.34210526315789475,0.20973083024008407
EXOSC10,0.14847161572052403,0.21170134394409323,0.2026578073089701,0.16451674743447273,0.26744186046511625,0.16539055951407386,0.16101694915254236,0.09070737803781517,0.27631578947368424,0.18598731815141817
MTOR,0.10480349344978165,0.13344435566775723,0.16943521594684385,0.11950223638550235,0.25,0.14760581776156814,0.16101694915254236,0.14364752592428792,0.23684210526315788,0.10959238787796649
ANGPTL7,0,0,0,0,0,0,0,0,0,0
UBIAD1,0.12882096069868995,0.17945369062792413,0.15282392026578073,0.11769326175737987,0.13953488372093023,0.07668881338560793,0.1440677966101695,0.12497789603394095,0.2236842105263158,0.13517383998923133
DISP3,0.004366812227074236,0.002327208488208419,0.009966777408637873,0.005224539469852375,0.023255813953488372,0.011292705458460624,0.00847457627118644,0.001836788822919598,0,0
FBXO2,0.019650655021834062,0.0274169009091603,0.08305647840531562,0.047544931415358996,0.13953488372093023,0.09238786837446727,0.03389830508474576,0.008393169993656656,0.15789473684210525,0.08619745366163287
FBXO44,0.06768558951965066,0.07131145620192503,0.14950166112956811,0.12271185450854741,0.22093023255813954,0.13038312921538509,0.11864406779661017,0.08780160079202223,0.17105263157894737,0.07280872394187943
FBXO6,0.017467248908296942,0.018647645459332205,0.03986710963455149,0.024519335882569198,0.029069767441860465,0.008215526447462054,0.059322033898305086,0.065314936269814,0.039473684210526314,0.017896525624546494
MAD2L2,0.2576419213973799,0.3916824010532621,0.4584717607973422,0.5346917775677588,0.6976744186046512,1.001926631717984,0.5084745762711864,0.6007384962710436,0.6578947368421053,0.9203523469704354
DRAXIN,0.008733624454148471,0.004590608232426021,0.036544850498338874,0.00850080526786856,0.13372093023255813,0.07048822296989471,0.0847457627118644,0.05568936247625276,0.05263157894736842,0.02787896548616804
AGTRAP,0.33406113537117904,0.5649683240948044,0.49169435215946844,0.6173690144094023,0.436046511627907,0.4240364128541949,0.652542372881356,1.0881200263167672,0.47368421052631576,0.4595339859299839
C1orf167,0.034934497816593885,0.04425536664772503,0.04318936877076412,0.03748449628939646,0,0,0.01694915254237288,0.013752825794363726,0.013157894736842105,0.004406233586779889
MTHFR,0.13755458515283842,0.1801376999900971,0.27906976744186046,0.2029296547813197,0.3081395348837209,0.19856728605565865,0.2966101694915254,0.2539142183260014,0.3684210526315789,0.25410992847185854
CLCN6,0.043668122270742356,0.054476125403169824,0.1362126245847176,0.09147313832038405,0.08139534883720931,0.04216843256308556,0.1016949152542373,0.08328744478265437,0.17105263157894737,0.08167012521297363
NPPA-AS1,0.006550218340611353,0.007653141057460882,0.0033222591362126247,8.856287516894475e-4,0.01744186046511628,0.005541771540065371,0,0,0.013157894736842105,0.004509989627023858
NPPA,0,0,0,0,0,0,0,0,0,0
NPPB,0,0,0,0,0,0,0,0,0,0
KIAA2013,0.1965065502183406,0.2986464110103881,0.2956810631229236,0.257216350198901,0.3081395348837209,0.2210820144697969,0.288135593220339,0.22784792363256032,0.39473684210526316,0.21545225028956533
PLOD1,0.18340611353711792,0.23307694234401338,0.27906976744186046,0.23768442991220792,0.3953488372093023,0.28603522744458293,0.23728813559322035,0.2423063606698146,0.32894736842105265,0.22183333698459085
MFN2,0.20305676855895197,0.2769088998014079,0.24584717607973422,0.21777171815146665,0.21511627906976744,0.14832034761044882,0.22033898305084745,0.15518279679335312,0.32894736842105265,0.18041482370503664
MIIP,0.22707423580786026,0.347255449230669,0.40863787375415284,0.34947491722517954,0.3953488372093023,0.2969205681570426,0.288135593220339,0.19868080970104862,0.39473684210526316,0.2998486349079573
TNFRSF8,0.004366812227074236,0.003578267212075367,0.013289036544850499,0.012746505047406438,0,0,0.00847457627118644,0.008728577887719064,0,0
TNFRSF1B,0.002183406113537118,0.0013882287090139353,0.0033222591362126247,0.004210721338672527,0,0,0,0,0.14473684210526316,0.1696449145711865
VPS13D,0.1222707423580786,0.15374703712112114,0.17940199335548174,0.14701090608990292,0.06976744186046512,0.046523519818338334,0.09322033898305085,0.05968851376742847,0.09210526315789473,0.04106675600469342
DHRS3,0.05021834061135371,0.09050232587402222,0.08970099667774087,0.08016537290056255,0.023255813953488372,0.024635776823926165,0.059322033898305086,0.02462924058700806,0,0
AADACL4,0,0,0.009966777408637873,0.01064304585956355,0,0,0,0,0,0
C1orf158,0,0,0,0,0,0,0.19491525423728814,0.18049115183424985,0,0
HNRNPCL1,0,0,0,0,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0,0,0,0,0
PDPN,0.1572052401746725,0.23692252795355997,0.2292358803986711,0.18705000223018053,0.1744186046511628,0.14361570198269244,0.059322033898305086,0.05473418062256614,0.039473684210526314,0.011164584902811907
PRDM2,0.25109170305676853,0.39008761317398905,0.32558139534883723,0.2818720154779392,0.4127906976744186,0.3038340233261925,0.3728813559322034,0.3368828678345038,0.42105263157894735,0.32181091061339595
KAZN,0.13755458515283842,0.1746747464739277,0.4983388704318937,0.5461610527081712,0.37790697674418605,0.3183761407112139,0.3813559322033898,0.4362497267159183,0.27631578947368424,0.15220340729997267
TMEM51-AS1,0,0,0,0,0.005813953488372093,0.0042935924144244094,0,0,0,0
TMEM51,0.04148471615720524,0.05502035676776733,0.09302325581395349,0.07062404791673639,0.13953488372093023,0.07891657964313964,0.07627118644067797,0.03376198638365611,0.23684210526315788,0.22231195452033659
FHAD1,0.002183406113537118,0.0012256686390126404,0.029900332225913623,0.009758412704916872,0.040697674418604654,0.02107695314133921,0.11016949152542373,0.06746812915242495,0.06578947368421052,0.03445100413297808
EFHD2,0.048034934497816595,0.05569205214356388,0.1362126245847176,0.0763710210938129,0.12209302325581395,0.05104897995473936,0.11016949152542373,0.0727011030713661,0.23684210526315788,0.2319035084709487
CTRC,0,0,0,0,0,0,0,0,0,0
CASP9,0.11790393013100436,0.17786852472244796,0.1461794019933555,0.11523565084061063,0.1686046511627907,0.1012330348515622,0.3474576271186441,0.37933404612282773,0.2236842105263158,0.13471461639814994
DNAJC16,0.16812227074235808,0.28184603691347465,0.27906976744186046,0.24699521260913784,0.26744186046511625,0.15919709823730127,0.2627118644067797,0.21923955716388632,0.3157894736842105,0.2040159448115628
