gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
LPCAT3,0.5036143352117404,0.15231479190988095,0.12,0.197,1
RPIA,0.19207908634027465,0.15230746567264075,0.08,0.204,1
MRPL14,0.34332779234537375,0.15209396319235546,0.4,0.722,1
SOWAHC,0.6024028234951767,0.1520207719193502,0.08,0.125,1
LAMC1,0.3925114638850082,0.1520034738844579,0.24,0.407,1
SUPT20H,0.5852840386055493,0.15194066441153292,0.2,0.301,1
KPNA4,0.49387615903556165,0.15170174618511234,0.2,0.326,1
WASHC2A,0.7312287840249987,0.15167421413394225,0.08,0.111,1
XPR1,0.9366750829119195,0.15156129896919557,0.12,0.127,1
KIF13A,0.5671148205263994,0.1514233712146739,0.08,0.13,1
UBR1,0.7767883187750084,0.15131932591327063,0.12,0.111,1
PHAX,0.5910070562199231,0.15125580464979826,0.2,0.299,1
TRMT2A,0.7111278171654922,0.15106993496201956,0.12,0.164,1
SGK1,0.4120563701931223,0.15104820160468624,0.12,0.213,1
ZFYVE16,0.5012775618755951,0.15101352395708517,0.2,0.324,1
GOPC,0.3659536385936161,0.15097672050349065,0.2,0.354,1
SYNCRIP,0.756964969841855,0.15092519844172636,0.28,0.387,1
ISOC1,0.9467979123173833,0.15068306234551626,0.12,0.137,1
NUBPL,0.6185963993747003,0.15063121967181242,0.12,0.174,1
MAPRE3,0.87028539750916,0.15058713677712796,0.12,0.148,1
LAS1L,0.6831187840312509,0.15048412832604366,0.08,0.116,1
MRPS31,0.6699130353797675,0.1504073730335645,0.2,0.28,1
PRPF19,0.1990290062372825,0.15034115799893372,0.08,0.201,1
MARCH5,0.8162278967303753,0.15022908480164504,0.16,0.204,1
NAB1,0.25012252412420055,0.1500419233855998,0.12,0.25,1
STIP1,0.7667632010405208,0.15001089225724878,0.2,0.262,1
IRF2BP2,0.20241735760504478,0.14996614284009308,0.12,0.269,1
ATP5PO,0.44860844478027034,0.14956675375786577,0.44,0.819,1
TAF2,0.7312287840249987,0.1493248719801277,0.08,0.111,1
TMEM139,0.8264415747928335,0.14919046548161308,0.08,0.102,1
DSC2,0.3868353353303576,0.14910426987050884,0.24,0.419,1
ELK1,0.6661671351849834,0.14889873740230455,0.08,0.118,1
DPM1,0.7969940375489701,0.14886491961390802,0.28,0.37,1
MIEF1,0.20783444016770342,0.14881850087059464,0.08,0.199,1
PEX10,0.3451189818064284,0.14881283203466,0.16,0.292,1
FAM160B2,0.6872712005859237,0.14842843247630916,0.08,0.116,1
PLOD3,0.8665057776420007,0.1483970462870523,0.12,0.118,1
WT1-AS,0.9707260747337801,0.14830706401318916,0.56,0.843,1
DNAJC7,0.8342789838699809,0.14830256040869805,0.4,0.523,1
XRN1,0.27297629173692883,0.1477070722710806,0.12,0.238,1
TMED5,0.825001950605533,0.14763048474455348,0.16,0.201,1
FECH,0.5510733493888702,0.1473234329699551,0.08,0.132,1
SARNP,0.453959233033501,0.14706754354286425,0.08,0.146,1
NRP2,0.809324471778092,0.14702646738855724,0.12,0.153,1
SCOC,0.7624405326261939,0.14697857126505898,0.44,0.583,1
BTBD3,0.5873183125678606,0.14693397153809948,0.08,0.127,1
KDELR1,0.8652721796805823,0.14692831422140729,0.6,0.812,1
TIMM22,0.38190760559755454,0.14681234900052575,0.2,0.347,1
TMEM175,0.453959233033501,0.14667742885540858,0.08,0.146,1
HMGXB3,0.07535361952618391,0.14654710565827245,0.04,0.19,1
ZNF37A,0.7327184345718352,0.14654647039300156,0.16,0.22,1
CCDC51,0.4695978208066268,0.14642433356330986,0.12,0.197,1
RPS11,0.09668424063499827,0.14625535162589687,0.88,0.991,1
HPRT1,0.7867438485908427,0.1459595139107397,0.12,0.157,1
VPS13D,0.6062183579685039,0.14590039131298457,0.08,0.125,1
GORAB,0.8217971648522545,0.14586665227681422,0.08,0.102,1
DDX27,0.5411878288231736,0.14585929275079318,0.12,0.192,1
NOLC1,0.8127753768925411,0.14585246211623992,0.16,0.204,1
C12orf45,0.6217525591083963,0.14558753268382874,0.08,0.123,1
IVNS1ABP,0.87028539750916,0.14537527088932906,0.12,0.148,1
FBXL2,0.6872712005859237,0.14528961407251959,0.08,0.116,1
LAP3,0.7499454524740756,0.14520546137486748,0.12,0.162,1
HIBADH,0.8419426877406189,0.14520405047171098,0.24,0.31,1
LCN12,0.5854509966574286,0.1450445847622844,0.08,0.127,1
CDC73,0.3875921336826704,0.14502977790081628,0.16,0.285,1
MBNL1,0.4481698745017888,0.14466485587150885,0.12,0.208,1
KMT2E,0.895563881624286,0.14448088499483536,0.48,0.632,1
CNOT10,0.25363399406027837,0.1444634380279445,0.04,0.12,1
ABCD4,0.11260530584012124,0.14433017254471914,0.16,0.382,1
MBD1,0.44949620893579845,0.14428205168606723,0.12,0.208,1
ABRAXAS1,0.47239192343074765,0.1442620948747449,0.16,0.266,1
SAT2,0.34410536149874626,0.14420722206930126,0.4,0.637,1
ATP6V0B,0.6224924378735253,0.14392670008567143,0.72,0.931,1
ATG12,0.3822650712322091,0.14378549809167562,0.24,0.421,1
LATS2,0.7457859803805682,0.14351394600889808,0.12,0.164,1
EPC2,0.6217525248021207,0.14345889316199117,0.08,0.123,1
EMD,0.34046570140513766,0.14326314763145925,0.16,0.299,1
KLHL7,0.6038312460719814,0.14310191195011876,0.12,0.095,1
ASAH1,0.10744648109933533,0.14276234337262472,0.16,0.363,1
TSPO,0.2602768657271273,0.142714788563168,0.2,0.373,1
UNC50,0.6049117732851027,0.14270897832032858,0.28,0.414,1
ZSCAN9,0.5083449296635404,0.14266906810916377,0.12,0.088,1
METTL23,0.3326397962160783,0.14265882299120197,0.2,0.343,1
RCHY1,0.7256933198968899,0.14261754587783027,0.32,0.461,1
CCDC28A,0.453959233033501,0.14254839558469654,0.08,0.146,1
PLEKHA5,0.7567385955378523,0.14241342136123625,0.28,0.377,1
TFB1M,0.7290677944265425,0.1421203187604362,0.08,0.111,1
BAG5,0.24829001419139343,0.14168230771331525,0.12,0.252,1
STAG2,0.3784521160943762,0.14160391000670336,0.28,0.472,1
RPS27A,0.054699453617688534,0.14150006378645186,1,1,1
CDK11A,0.3537942780101925,0.14118793579355163,0.08,0.162,1
LSM1,0.5500759549311998,0.14112557219168598,0.36,0.586,1
RXRB,0.2282700478580185,0.140956050273765,0.08,0.192,1
PSMA7,0.7085537392384137,0.14091456603069075,0.64,0.852,1
TGS1,0.8795021679822256,0.14086188033802907,0.12,0.146,1
POFUT2,0.6265661271410804,0.14084645481484534,0.12,0.097,1
SKI,0.7443956149754537,0.14076765435276556,0.12,0.162,1
EIF4ENIF1,0.6872712005859237,0.1407651533482108,0.08,0.116,1
FKBP3,0.2821320312220849,0.14056332186063936,0.32,0.574,1
CHCHD1,0.33935212228982525,0.14033496197336726,0.32,0.549,1
ZNF76,0.26334238163820056,0.14031400291119694,0.08,0.183,1
HEXA,0.45798563061759284,0.14029653156164734,0.24,0.382,1
MAP2K7,0.644313132710659,0.1402689038665214,0.24,0.352,1
TRIM28,0.11842101221645458,0.13990712378031767,0.16,0.38,1
ZNF512,0.3584513710604861,0.13984836886494822,0.12,0.225,1
CMIP,0.20783444016770342,0.13979824784152478,0.08,0.199,1
MRPS10,0.7555669147821739,0.13978716973347288,0.2,0.275,1
ESYT2,0.27257731073242397,0.139723876109367,0.08,0.181,1
UTP3,0.6322882710752449,0.13953351451299262,0.16,0.238,1
NRDC,0.3876214525474899,0.13921508029081708,0.24,0.398,1
CCDC28B,0.12416270426124855,0.13893185852387524,0.08,0.231,1
SLC25A14,0.3345067962701798,0.13886458598105011,0.04,0.104,1
EIF3I,0.8492069531731464,0.13864969883391964,0.4,0.576,1
DNAH14,0.7996500231583825,0.13861685596751805,0.12,0.153,1
SNU13,0.9020935934361157,0.13860035233388945,0.56,0.782,1
LINC02562,0.7925773487103804,0.13859519434252024,0.08,0.104,1
UBA3,0.6288763834191167,0.13815044439700008,0.12,0.178,1
PSMD5,0.6661671351849834,0.1381190748233802,0.08,0.118,1
CNPPD1,0.5671148205263994,0.1378808283373696,0.08,0.13,1
NSD1,0.021033616579883303,0.13775511324529477,0.16,0.488,1
PLA2G16,0.7497015971836571,0.13761794824597526,0.08,0.109,1
PSMG3,0.37111206214289677,0.13761393844623898,0.08,0.16,1
CTTNBP2NL,0.645631256839762,0.13753989915906692,0.08,0.12,1
FADD,0.6761129544284755,0.13750422579891575,0.16,0.227,1
FAM200B,0.5299082803234791,0.13742492475282375,0.4,0.632,1
GLRX3,0.3354113888614764,0.13740504422286792,0.24,0.419,1
BCL9,0.5634719405612617,0.13720415202768746,0.08,0.13,1
MIR99AHG,0.6043092389597828,0.13716157616585611,0.08,0.125,1
CCNG1,0.8526013764763577,0.13684693855425367,0.44,0.653,1
GEMIN6,0.6663193720752342,0.13683699373339428,0.12,0.171,1
ACADS,0.8906078121628547,0.1365409680497672,0.12,0.118,1
DEF8,0.9010162231026462,0.13635194916576476,0.12,0.144,1
PIGBOS1,0.5252234892301895,0.1362749573674466,0.2,0.317,1
COG3,0.3479955662219694,0.13626119492580127,0.04,0.102,1
HNRNPU,0.9856265608492241,0.13616822522487193,0.56,0.787,1
FAM120AOS,0.07219962880027479,0.13616352239582974,0.12,0.338,1
THNSL2,0.09007424553704489,0.13614040212325446,0.12,0.324,1
LINC01184,0.28759752899751106,0.13597996762205106,0.08,0.176,1
SEC16A,0.6256521612166234,0.13596916411576326,0.08,0.123,1
RUVBL2,0.21175343178598882,0.1353772662370551,0.16,0.326,1
CENPS,0.3910751599543175,0.13531485931346549,0.08,0.155,1
DARS,0.22580668823167405,0.13523713811958205,0.2,0.382,1
DNAJC24,0.7497015971836571,0.13520289184909984,0.08,0.109,1
UBE2D2,0.4462139453704456,0.13518206791086707,0.48,0.75,1
NME7,0.33226279390478447,0.13516491838165676,0.08,0.164,1
ARMCX1,0.3789989561407758,0.13504923248138856,0.16,0.275,1
AP2S1,0.23872285346381425,0.1350111448535556,0.32,0.583,1
OSBPL9,0.2424257232599253,0.1349015484953746,0.2,0.396,1
KLF13,0.5692256730897525,0.13486340391483856,0.16,0.132,1
NUDCD3,0.15048265521893894,0.13450475641461246,0.08,0.22,1
GCC2,0.2723080650946759,0.1344918887568537,0.24,0.461,1
NDRG3,0.8306013373066463,0.13447642567884485,0.12,0.148,1
IFT74,0.38232194014191395,0.134406469634756,0.08,0.157,1
SNX8,0.45963239361923264,0.13438059243507533,0.12,0.206,1
TMEM30A,0.13882524101185956,0.13427469090432376,0.24,0.521,1
HMGB2,0.835301270707148,0.13423824100144216,0.24,0.262,1
GPN1,0.7683586141502141,0.13422296931433214,0.12,0.155,1
RBM43,0.5004218425596532,0.1341271223184841,0.08,0.139,1
ANKRD46,0.7438348341835681,0.13396619756584438,0.16,0.215,1
PNISR,0.8158422829799403,0.13386589301245055,0.76,0.94,1
UQCC1,0.5514900311453239,0.13380734756573026,0.12,0.19,1
ERCC4,0.737409714374778,0.13367887644238383,0.12,0.16,1
FBLIM1,0.8441814699778917,0.13364290675276136,0.16,0.201,1
SLC35A3,0.7721591981456593,0.13362848876181366,0.12,0.155,1
REV1,0.4327167853049041,0.13358022592946028,0.16,0.271,1
TFCP2,0.5508114451398258,0.13353887769179903,0.08,0.13,1
GABARAPL1,0.2733890385715417,0.13341121631195452,0.12,0.245,1
PNO1,0.3090842416408449,0.13336401870891793,0.04,0.109,1
ZNF292,0.5094406589922598,0.13333577166675215,0.28,0.426,1
EMC4,0.34957657520997143,0.1332527505477945,0.32,0.593,1
MRPL43,0.9344508328148023,0.1332026664746533,0.44,0.646,1
FNBP1L,0.6207616192722949,0.13317707749115654,0.24,0.35,1
CBFB,0.10999822943850016,0.13299788851298555,0.12,0.31,1
BBX,0.9189697579289632,0.13281204157133852,0.4,0.6,1
DHRSX,0.5495941899076822,0.1325874629109552,0.12,0.188,1
LRRC23,0.4524148369435063,0.13253394818917327,0.08,0.146,1
DRG1,0.3048548198208882,0.13249525083730462,0.16,0.289,1
NUDT15,0.33195969531388364,0.13227164699008223,0.08,0.167,1
ZNF618,0.6604544115232818,0.13212890821413198,0.08,0.116,1
NDUFS3,0.7295861315015888,0.1321241000258353,0.4,0.581,1
UNG,0.7659176499952575,0.13211132129363246,0.12,0.157,1
PPIG,0.7540361174367756,0.13195982434219067,0.44,0.683,1
ZCCHC9,0.128499084222724,0.1318397311460523,0.16,0.37,1
WWTR1,0.7276354146089379,0.13181313621894958,0.16,0.218,1
EMID1,0.6507644805233335,0.13154240205263504,0.12,0.176,1
KCTD7,0.3090842416408449,0.13152812300174652,0.04,0.109,1
COPS8,0.10260307129141116,0.13128161369241598,0.24,0.523,1
SMARCA1,0.3788029252984545,0.13114358592207975,0.2,0.352,1
TMX2,0.35910730221101067,0.13107262678436288,0.2,0.336,1
THG1L,0.6661671351849834,0.1309617329994404,0.08,0.118,1
DHRS1,0.49946553820741707,0.130902157307687,0.16,0.259,1
ELF2,0.17809312014652245,0.13028550732757394,0.2,0.426,1
TRAK1,0.6024028234951767,0.13022423805178387,0.08,0.125,1
ZNF766,0.5873183125678606,0.13012573619764967,0.08,0.127,1
ERI2,0.7842352409637211,0.13006206668629727,0.12,0.153,1
NT5C3B,0.3672325040372406,0.12988005260811553,0.24,0.412,1
RB1CC1,0.44785074243450146,0.1297659649692996,0.28,0.454,1
MCM3,0.45285867930152696,0.12974261887869024,0.16,0.12,1
METTL21A,0.27265762979808056,0.12964413869011893,0.12,0.243,1
CFAP36,0.5297895416544034,0.12953817473668555,0.16,0.25,1
OSBPL2,0.5872974953997461,0.12953707691354804,0.12,0.093,1
SMAD5,0.040362290430204104,0.12952130234835757,0.12,0.373,1
ACBD4,0.28559198264600577,0.12935138307753283,0.04,0.113,1
MIEF2,0.5492890308910687,0.12895978360802043,0.08,0.132,1
CERS2,0.5127201704121767,0.12883761281520578,0.28,0.454,1
HOXB7,0.46400353667281885,0.12878727976151472,0.24,0.403,1
TCF7L1,0.14573713552024578,0.12872060513748435,0.12,0.292,1
UBXN2B,0.5580288634554844,0.12871324669850912,0.08,0.13,1
COX4I1,0.7218822290836009,0.12862600634495758,0.84,0.944,1
DOLK,0.6831187840312509,0.12851911733540333,0.08,0.116,1
TBL1X,0.8774472517942042,0.12840889701475444,0.12,0.118,1
MARVELD2,0.2164366388380852,0.1283527815235497,0.04,0.13,1
MSH2,0.7225977906963159,0.12833830811777436,0.08,0.111,1
POLR2F,0.9565942550393032,0.12827251585002308,0.48,0.632,1
NISCH,0.7201940674811336,0.1282193573703361,0.12,0.164,1
SECISBP2,0.6562676268806343,0.12783511427965394,0.24,0.347,1
MRPL37,0.45393535552188075,0.1277444582305809,0.16,0.266,1
NPRL2,0.5151227332027722,0.12773784360633558,0.08,0.137,1
TSEN2,0.3215437878337206,0.12770371043079398,0.04,0.106,1
GATAD2A,0.19989121537824642,0.1275702240262679,0.04,0.134,1
TUSC3,0.6390088398708105,0.12752572351721303,0.32,0.5,1
TSTD1,0.7293466970573084,0.12732634261504594,0.44,0.667,1
CYB5R1,0.47697393086613743,0.12720919822420995,0.16,0.257,1
TMEM167B,0.3360373973062408,0.12688881214203768,0.12,0.227,1
KARS,0.2722336926892008,0.1267583896447358,0.16,0.312,1
HOXB6,0.8454597115939656,0.12660791231094068,0.12,0.146,1
UBTF,0.49137900051835437,0.12656478349916744,0.24,0.384,1
MRPL12,0.4264230814200646,0.12654687870046732,0.2,0.329,1
SEH1L,0.7994173214844943,0.12650511482527332,0.08,0.104,1
SRA1,0.22082769902263022,0.12650253063285616,0.16,0.329,1
PLA2G6,0.7497015708177908,0.12600026750589152,0.08,0.109,1
BEX2,0.7193255803080763,0.125996409353348,0.4,0.59,1
GAPDH,0.25552907551576404,0.1259958815469293,1,1,1
FLCN,0.38232190205136557,0.12598070083663793,0.08,0.157,1
PQLC3,0.5604135620712032,0.12595097732218563,0.12,0.188,1
MOB1A,0.30817051301911996,0.12581253355479705,0.2,0.37,1
THRAP3,0.35107206589510004,0.12565538031313583,0.36,0.609,1
PTPN4,0.29410974904621084,0.1256467741244279,0.08,0.176,1
C20orf194,0.645631256839762,0.1253850555334519,0.08,0.12,1
PITPNB,0.26476932345794246,0.12529914737544479,0.12,0.238,1
PEX1,0.7290677944265425,0.12507320034744177,0.08,0.111,1
ST20,0.4912311450091169,0.12498011117689511,0.12,0.199,1
VPS26A,0.2301569365279177,0.12496796151159106,0.2,0.387,1
ATE1,0.14389383277724616,0.12495867517935849,0.08,0.222,1
THAP5,0.2015059214411342,0.12470183513755101,0.16,0.34,1
CTNNBL1,0.9718191442558601,0.12462327396317668,0.12,0.137,1
SERTAD3,0.302291435167432,0.12456144236273381,0.24,0.449,1
ARL8B,0.9538251917026613,0.12439053241030884,0.12,0.127,1
IER3IP1,0.8158518354647991,0.12429279190108455,0.6,0.771,1
TTC21B,0.3345067962701798,0.1242820340274646,0.04,0.104,1
XIAP,0.27830118447912966,0.12422760063903171,0.2,0.373,1
OSER1,0.5091146650722045,0.12405151667000242,0.16,0.252,1
CSKMT,0.5492890308910687,0.123995357724308,0.08,0.132,1
ZNF493,0.33560340109353465,0.12392606944824003,0.08,0.167,1
SMARCC1,0.0946481422713201,0.12385366385499774,0.2,0.447,1
SUCLG2,0.4580663714453587,0.1236478599385295,0.16,0.264,1
STARD3,0.5719431849897099,0.12349230279974144,0.16,0.248,1
NR2C1,0.8346795643437332,0.12313172039347181,0.12,0.116,1
IP6K1,0.7036752537505842,0.12309517311495183,0.12,0.167,1
ZNF667-AS1,0.26748414311105856,0.1230322181115997,0.24,0.435,1
NOP16,0.6237010418574063,0.12291287037522677,0.08,0.123,1
EPHX2,0.6823948576485446,0.12271536940402106,0.12,0.164,1
ACADM,0.3124905103359772,0.12267095893801616,0.2,0.37,1
LRCH4,0.48220304382002804,0.12236571653852929,0.12,0.197,1
COX18,0.5168253379600098,0.12200589117049457,0.08,0.137,1
OPA3,0.6372482998495779,0.1217197482800465,0.12,0.178,1
EIF3M,0.49954443394533216,0.12158012203835566,0.92,0.984,1
HIPK1,0.2638731413514325,0.12145618209271797,0.04,0.118,1
MEX3A,0.2969318706749766,0.1214165252698318,0.12,0.069,1
EIF3L,0.2869626885738284,0.12114786957909796,0.72,0.838,1
FASN,0.25363399406027837,0.12114771802638027,0.04,0.12,1
AP5S1,0.24378600914547807,0.12106984473850194,0.04,0.123,1
MVK,0.5873183125678606,0.12064943953998553,0.08,0.127,1
TNKS,0.4113909245017264,0.12061340670138099,0.08,0.153,1
PHGDH,0.8873634709319341,0.12060167080815493,0.12,0.139,1
UBE2D1,0.11881109194612696,0.12060118417214966,0.12,0.306,1
PUM1,0.4529578813108103,0.12058525551944793,0.2,0.331,1
RBMS1,0.6175689708609723,0.120539899979059,0.52,0.78,1
ZBED6,0.5926152427787873,0.12049642578508865,0.12,0.178,1
PKIG,0.29223550181109487,0.1202942093610202,0.2,0.38,1
EDEM3,0.3938433309592852,0.12023499384777322,0.08,0.155,1
NUCB2,0.971489124955301,0.12020016782399928,0.16,0.185,1
TFG,0.06901789994284106,0.1200908989633086,0.28,0.65,1
ABCA5,0.9968236473504644,0.12002618446257204,0.12,0.132,1
SLC39A6,0.5275071764335522,0.11975564018683055,0.24,0.373,1
GPANK1,0.3904549757847366,0.1195043114305655,0.16,0.271,1
RABEPK,0.7204454965661842,0.11928716548486981,0.08,0.111,1
SUMF1,0.21174316432064388,0.11926897687664212,0.16,0.319,1
C3orf58,0.6620989399872134,0.11919282354066923,0.08,0.118,1
HOXA5,0.6122757624150098,0.11889769042764112,0.12,0.178,1
SOX6,0.24665780626785525,0.1188962440270131,0.08,0.188,1
TMEM106C,0.3184364102885951,0.11889044275642968,0.24,0.421,1
FIBP,0.4046817884516429,0.11884603822090789,0.28,0.456,1
BAG2,0.7267244842290566,0.11873871730394336,0.12,0.106,1
SELENOT,0.8249473388172739,0.11862505160380077,0.6,0.819,1
PPM1K,0.7497015971836571,0.11848154049499551,0.08,0.109,1
MZT1,0.2333964250434012,0.11834757351846831,0.12,0.252,1
RTF2,0.1288506192322214,0.11818911604406312,0.24,0.507,1
MAP1LC3B,0.5449424690100392,0.11816118496987715,0.44,0.718,1
ANKIB1,0.8942355755310815,0.11799064974954276,0.12,0.141,1
E2F5,0.1845756123845294,0.11787689300307497,0.04,0.139,1
SBF2,0.2999766746072838,0.11775786987654385,0.16,0.296,1
ECM1,0.2659832448742294,0.1177127017533331,0.12,0.248,1
RNF38,0.2152931605004464,0.11756465297946989,0.08,0.197,1
PLEKHA1,0.477004008477595,0.11740917922747218,0.28,0.449,1
C1orf174,0.2721898727073816,0.11715878291586257,0.12,0.236,1
AGO3,0.40526095627656333,0.1171091008325052,0.12,0.215,1
EXTL2,0.936549852394748,0.11710343435120354,0.16,0.171,1
LIFR,0.9089332297724585,0.11705570462897846,0.12,0.12,1
BPTF,0.9384426501288473,0.11700284629571234,0.36,0.465,1
KDM4A,0.4251653448206302,0.11689692026081763,0.08,0.15,1
FAM104A,0.33428305799793856,0.11689066251755575,0.12,0.231,1
PSMD4,0.47916577328790155,0.1168511467042389,0.36,0.613,1
COMMD9,0.1811142048505156,0.1168418146051694,0.12,0.264,1
BBS4,0.48049667147725567,0.11666035317601536,0.12,0.201,1
YY1,0.23046247486799398,0.1166280641877756,0.28,0.521,1
LINC00847,0.32061233461265554,0.1166087505501267,0.12,0.231,1
SDHA,0.6351156639764768,0.11654041482487887,0.24,0.35,1
BCLAF1,0.20315526751472668,0.1164318587633919,0.36,0.648,1
PPP1R7,0.3674758103122962,0.11629602944241446,0.24,0.414,1
ANKRD54,0.44420415138942665,0.11628566135696183,0.12,0.208,1
SHC1,0.24051499936924137,0.11626941861233214,0.12,0.257,1
XRRA1,0.932224804601322,0.11611395321320889,0.12,0.137,1
ZNF503,0.5098480271491308,0.11602610241876743,0.32,0.528,1
MOB2,0.777257493435095,0.11596253435794959,0.12,0.157,1
PLEKHM2,0.9905387693188317,0.11591695919787165,0.12,0.134,1
RNF13,0.07838873119053828,0.1157470787014302,0.16,0.389,1
PHB,0.9412368511184899,0.11557516363924947,0.48,0.685,1
ATP13A3,0.46583624982292815,0.11530720446822554,0.08,0.144,1
LARP7,0.7443607893810571,0.115204417740286,0.36,0.53,1
GMPR2,0.6206699035551295,0.11515766293263136,0.24,0.345,1
CACNB3,0.13369951145349598,0.11513506233207338,0.08,0.227,1
ELOA-AS1,0.7641608934112188,0.11496979607218868,0.08,0.106,1
AGL,0.8494510382498786,0.11484679654519478,0.12,0.146,1
S100A16,0.28861239986038156,0.11479197411985442,0.28,0.525,1
ARL16,0.20523381906826593,0.11467739395378918,0.28,0.502,1
SF3B6,0.9162067142686193,0.114512671499577,0.68,0.898,1
NAE1,0.26720957534421164,0.11446186127978475,0.12,0.243,1
DUSP12,0.3493606330262605,0.1143910534696998,0.16,0.289,1
ST6GALNAC2,0.6642779413219937,0.11438083507071073,0.24,0.347,1
ZNF140,0.8336056688776212,0.11423285072841885,0.12,0.15,1
IGF2R,0.1498653452777465,0.114094215300446,0.08,0.22,1
TYW5,0.7767883187750084,0.11393675134374348,0.12,0.111,1
LSM14A,0.4456220241434462,0.11371475673521636,0.36,0.62,1
ITGAE,0.1780619890745575,0.11360939504100143,0.2,0.407,1
HBS1L,0.5952530228922973,0.11356359304598274,0.2,0.289,1
ZNF350,0.5948044044028726,0.11352813303968817,0.08,0.125,1
MED27,0.5798658010444842,0.11347841879368481,0.08,0.127,1
ASCC1,0.7950746259448632,0.1133495034315008,0.12,0.155,1
SNRNP27,0.22328055782339587,0.11327688473095887,0.2,0.387,1
TECPR1,0.5307551806426063,0.11321857436013713,0.12,0.088,1
GFPT1,0.5854510324397926,0.1130874680544558,0.08,0.127,1
TNFRSF1A,0.1074941627891311,0.11300989900938718,0.24,0.542,1
HELZ,0.4003286664566489,0.11296510022727568,0.16,0.28,1
DTX3,0.5873183125678606,0.11291626469854749,0.08,0.127,1
HBP1,0.3640457315946875,0.1127968038766205,0.2,0.338,1
MID1IP1,0.10457410332158236,0.11276803140408947,0.12,0.312,1
SIGIRR,0.485595198090282,0.11269343606607113,0.2,0.326,1
GTF2H3,0.4812414527411245,0.11259466562418893,0.08,0.141,1
NOL11,0.36020571704625004,0.11233171601453584,0.08,0.162,1
PHTF1,0.10384133159647256,0.11232300757421904,0.08,0.243,1
ZNF143,0.3102123691617413,0.11201445722545958,0.08,0.171,1
EIF3E,0.2564328056767027,0.11200511795544643,0.72,0.944,1
LYRM7,0.6576318799641846,0.11185983405506414,0.12,0.174,1
